KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Klassifikationssystem_ID
772;437;AAA270v001;pc-5.0
773;443;AAA135v001;pc-5.0
774;443;AAA270v001;pc-5.0
775;444;AAA139v001;pc-5.0
776;444;AAA270v001;pc-5.0
777;452;AAA183v001;pc-5.0
778;452;AAA184v001;pc-5.0
779;452;AAA185v001;pc-5.0
780;452;AAA270v001;pc-5.0
781;454;AAA193v001;pc-5.0
782;454;AAA194v001;pc-5.0
783;454;AAA195v001;pc-5.0
784;454;AAA196v001;pc-5.0
785;454;AAA270v001;pc-5.0
786;456;AAA186v001;pc-5.0
787;456;AAA187v001;pc-5.0
788;456;AAA188v001;pc-5.0
789;456;AAA189v001;pc-5.0
790;456;AAA190v001;pc-5.0
791;456;AAA191v001;pc-5.0
792;456;AAA192v001;pc-5.0
793;456;AAA270v001;pc-5.0
794;461;AAA133v001;pc-5.0
795;461;AAA197v001;pc-5.0
796;461;AAA198v001;pc-5.0
797;461;AAA199v001;pc-5.0
798;461;AAA270v001;pc-5.0
799;464;AAA200v001;pc-5.0
800;464;AAA201v001;pc-5.0
801;464;AAA202v001;pc-5.0
802;464;AAA203v001;pc-5.0
803;464;AAA204v001;pc-5.0
804;464;AAA270v001;pc-5.0
805;464;EAB909v001;pc-5.0
806;464;EAB910v001;pc-5.0
807;467;AAA131v001;pc-5.0
808;467;AAA132v001;pc-5.0
809;467;AAA133v001;pc-5.0
810;467;AAA184v001;pc-5.0
811;467;AAA198v001;pc-5.0
812;467;AAA207v001;pc-5.0
813;467;AAA208v001;pc-5.0
814;467;AAA209v001;pc-5.0
815;467;AAA210v001;pc-5.0
816;467;AAA211v001;pc-5.0
817;467;AAA212v001;pc-5.0
818;467;AAA270v001;pc-5.0
819;472;AAA197v001;pc-5.0
820;472;AAA198v001;pc-5.0
821;472;AAA205v001;pc-5.0
822;472;AAA206v001;pc-5.0
823;472;AAA270v001;pc-5.0
824;476;AAA270v001;pc-5.0
825;476;EAB911v001;pc-5.0
826;477;AAA010v001;pc-5.0
827;477;AAA213v001;pc-5.0
828;477;AAA214v001;pc-5.0
829;477;AAA215v001;pc-5.0
830;477;AAA270v001;pc-5.0
831;477;EAB913v001;pc-5.0
832;480;AAA131v001;pc-5.0
833;480;AAA132v001;pc-5.0
834;480;AAA133v001;pc-5.0
835;480;AAA205v001;pc-5.0
836;480;AAA206v001;pc-5.0
837;480;AAA270v001;pc-5.0
838;480;EAB912v001;pc-5.0
839;486;AAA131v001;pc-5.0
840;486;AAA132v001;pc-5.0
841;486;AAA133v001;pc-5.0
842;486;AAA216v001;pc-5.0
843;486;AAA270v001;pc-5.0
844;486;EAB912v001;pc-5.0
845;488;AAA055v001;pc-5.0
846;488;AAA217v001;pc-5.0
847;488;AAA218v001;pc-5.0
848;488;AAA219v001;pc-5.0
849;488;AAA270v001;pc-5.0
850;489;AAA220v001;pc-5.0
851;489;AAA221v001;pc-5.0
852;489;AAA270v001;pc-5.0
853;491;AAA045v001;pc-5.0
854;491;AAA046v001;pc-5.0
855;491;AAA270v001;pc-5.0
856;491;AAD056v001;pc-5.0
857;495;AAA270v001;pc-5.0
858;495;AAB748v001;pc-5.0
859;495;AAB754v001;pc-5.0
860;495;AAB771v001;pc-5.0
861;495;AAD047v001;pc-5.0
862;495;AAD048v001;pc-5.0
863;495;AAD049v001;pc-5.0
864;495;AAD050v001;pc-5.0
865;495;AAD051v001;pc-5.0
866;495;AAD052v001;pc-5.0
867;495;AAD053v001;pc-5.0
868;495;AAD054v001;pc-5.0
869;495;AAD055v001;pc-5.0
870;498;AAA131v001;pc-5.0
871;498;AAA132v001;pc-5.0
872;498;AAA270v001;pc-5.0
873;502;AAA270v001;pc-5.0
874;502;AAB754v001;pc-5.0
875;502;AAB771v001;pc-5.0
876;502;AAD047v001;pc-5.0
877;502;AAD048v001;pc-5.0
878;502;AAD049v001;pc-5.0
879;502;AAD050v001;pc-5.0
880;502;AAD051v001;pc-5.0
881;502;AAD052v001;pc-5.0
882;502;AAD053v001;pc-5.0
883;502;AAD054v001;pc-5.0
884;502;AAD055v001;pc-5.0
885;502;EAB905v001;pc-5.0
886;506;AAA131v001;pc-5.0
887;506;AAA132v001;pc-5.0
888;506;AAA133v001;pc-5.0
889;506;AAA270v001;pc-5.0
890;510;AAA270v001;pc-5.0
891;510;AAB748v001;pc-5.0
892;510;AAB754v001;pc-5.0
893;510;AAB771v001;pc-5.0
894;510;AAD047v001;pc-5.0
895;510;AAD048v001;pc-5.0
896;510;AAD049v001;pc-5.0
897;510;AAD050v001;pc-5.0
898;510;AAD051v001;pc-5.0
899;510;AAD052v001;pc-5.0
900;510;AAD053v001;pc-5.0
901;510;AAD054v001;pc-5.0
902;510;AAD055v001;pc-5.0
903;510;EAB905v001;pc-5.0
904;510;EAB914v001;pc-5.0
905;510;EAB915v001;pc-5.0
906;510;EAB916v001;pc-5.0
907;512;AAA222v001;pc-5.0
908;512;AAA223v001;pc-5.0
909;512;AAA224v001;pc-5.0
910;512;AAA270v001;pc-5.0
911;515;AAA133v001;pc-5.0
912;515;AAA183v001;pc-5.0
913;515;AAA270v001;pc-5.0
914;518;AAA207v001;pc-5.0
915;518;AAA225v001;pc-5.0
916;518;AAA226v001;pc-5.0
917;518;AAA270v001;pc-5.0
918;523;AAA270v001;pc-5.0
919;523;AAB754v001;pc-5.0
920;523;AAB771v001;pc-5.0
921;523;AAD047v001;pc-5.0
922;523;AAD048v001;pc-5.0
923;523;AAD049v001;pc-5.0
924;523;AAD050v001;pc-5.0
925;523;AAD051v001;pc-5.0
926;523;AAD052v001;pc-5.0
927;523;AAD053v001;pc-5.0
928;523;AAD054v001;pc-5.0
929;523;AAD055v001;pc-5.0
930;525;AAA131v001;pc-5.0
931;525;AAA132v001;pc-5.0
932;525;AAA270v001;pc-5.0
933;530;AAA025v001;pc-5.0
934;530;AAA131v001;pc-5.0
935;530;AAA132v001;pc-5.0
936;530;AAA207v001;pc-5.0
937;530;AAA270v001;pc-5.0
938;533;AAA270v001;pc-5.0
939;533;AAB754v001;pc-5.0
940;533;AAB771v001;pc-5.0
941;533;AAD047v001;pc-5.0
942;533;AAD048v001;pc-5.0
943;533;AAD049v001;pc-5.0
944;533;AAD050v001;pc-5.0
945;533;AAD051v001;pc-5.0
946;533;AAD052v001;pc-5.0
947;533;AAD053v001;pc-5.0
948;533;AAD054v001;pc-5.0
949;533;AAD055v001;pc-5.0
950;533;AAD652v001;pc-5.0
951;534;AAA270v001;pc-5.0
952;534;EAB911v001;pc-5.0
953;536;AAA113v001;pc-5.0
954;536;AAA270v001;pc-5.0
955;541;AAA134v001;pc-5.0
956;541;AAA135v001;pc-5.0
957;541;AAA270v001;pc-5.0
958;542;AAA143v001;pc-5.0
959;542;AAA270v001;pc-5.0
960;545;AAA113v001;pc-5.0
961;545;AAA270v001;pc-5.0
962;549;AAA136v001;pc-5.0
963;549;AAA137v001;pc-5.0
964;549;AAA138v001;pc-5.0
965;549;AAA139v001;pc-5.0
966;549;AAA141v001;pc-5.0
967;549;AAA270v001;pc-5.0
968;551;AAA025v001;pc-5.0
969;551;AAA071v001;pc-5.0
970;551;AAA112v001;pc-5.0
971;551;AAA270v001;pc-5.0
972;552;AAA113v001;pc-5.0
973;552;AAA270v001;pc-5.0
974;557;AAA094v001;pc-5.0
975;557;AAA227v001;pc-5.0
976;557;AAA270v001;pc-5.0
977;558;AAA136v001;pc-5.0
978;558;AAA137v001;pc-5.0
979;558;AAA138v001;pc-5.0
980;558;AAA139v001;pc-5.0
981;558;AAA140v001;pc-5.0
982;558;AAA147v001;pc-5.0
983;558;AAA270v001;pc-5.0
984;561;AAA113v001;pc-5.0
985;561;AAA270v001;pc-5.0
986;565;AAA136v001;pc-5.0
987;565;AAA137v001;pc-5.0
988;565;AAA138v001;pc-5.0
989;565;AAA139v001;pc-5.0
990;565;AAA140v001;pc-5.0
991;565;AAA145v001;pc-5.0
992;565;AAA147v001;pc-5.0
993;565;AAA270v001;pc-5.0
994;570;AAA113v001;pc-5.0
995;570;AAA270v001;pc-5.0
996;570;AAA593v001;pc-5.0
997;576;AAA134v001;pc-5.0
998;576;AAA135v001;pc-5.0
999;576;AAA270v001;pc-5.0
1000;577;AAA143v001;pc-5.0
1001;577;AAA144v001;pc-5.0
1002;577;AAA229v001;pc-5.0
1003;577;AAA270v001;pc-5.0
1004;583;AAA107v001;pc-5.0
1005;583;AAA270v001;pc-5.0
1006;587;AAA025v001;pc-5.0
1007;587;AAA137v001;pc-5.0
1008;587;AAA144v001;pc-5.0
1009;587;AAA230v001;pc-5.0
1010;587;AAA231v001;pc-5.0
1011;587;AAA270v001;pc-5.0
1012;589;AAA210v001;pc-5.0
1013;589;AAA270v001;pc-5.0
1014;593;AAA157v001;pc-5.0
1015;593;AAA158v001;pc-5.0
1016;593;AAA270v001;pc-5.0
1017;594;AAA136v001;pc-5.0
1018;594;AAA139v001;pc-5.0
1019;594;AAA146v001;pc-5.0
1020;594;AAA232v001;pc-5.0
1021;594;AAA270v001;pc-5.0
1022;597;AAA210v001;pc-5.0
1023;597;AAA270v001;pc-5.0
1024;601;AAA136v001;pc-5.0
1025;601;AAA139v001;pc-5.0
1026;601;AAA145v001;pc-5.0
1027;601;AAA156v001;pc-5.0
1028;601;AAA233v001;pc-5.0
1029;601;AAA270v001;pc-5.0
1030;604;AAA107v001;pc-5.0
1031;604;AAA270v001;pc-5.0
1032;607;AAA270v001;pc-5.0
1033;607;AAA593v001;pc-5.0
1034;607;AAD066v001;pc-5.0
1035;613;AAA270v001;pc-5.0
1036;613;AAA593v001;pc-5.0
1037;613;AAD066v001;pc-5.0
1038;619;AAA270v001;pc-5.0
1039;619;AAA593v001;pc-5.0
1040;619;AAD066v001;pc-5.0
1041;628;AAA270v001;pc-5.0
1042;628;AAA593v001;pc-5.0
1043;628;AAD066v001;pc-5.0
1044;630;AAA094v001;pc-5.0
1045;630;AAA235v001;pc-5.0
1046;630;AAA236v001;pc-5.0
1047;630;AAA237v001;pc-5.0
1048;630;AAA270v001;pc-5.0
1049;637;AAA270v001;pc-5.0
1050;637;AAA593v001;pc-5.0
1051;637;AAD066v001;pc-5.0
1052;646;AAA238v001;pc-5.0
1053;646;AAA239v001;pc-5.0
1054;646;AAA240v001;pc-5.0
1055;646;AAA241v001;pc-5.0
1056;646;AAA243v001;pc-5.0
1057;646;AAA244v001;pc-5.0
1058;646;AAA245v001;pc-5.0
1059;646;AAA246v001;pc-5.0
1060;646;AAA248v001;pc-5.0
1061;646;AAA249v001;pc-5.0
1062;646;AAA250v001;pc-5.0
1063;646;AAA270v001;pc-5.0
1064;646;AAC701v001;pc-5.0
1065;647;AAA008v001;pc-5.0
1066;647;AAA270v001;pc-5.0
1067;647;AAE169v001;pc-5.0
1068;647;AAE170v001;pc-5.0
1069;647;AAE171v001;pc-5.0
1070;647;AAE172v001;pc-5.0
1071;647;AAE173v001;pc-5.0
1072;647;AAE174v001;pc-5.0
1073;647;AAE175v001;pc-5.0
1074;659;AAA270v001;pc-5.0
1075;659;AAA593v001;pc-5.0
1076;660;AAA251v001;pc-5.0
1077;660;AAA252v001;pc-5.0
1078;660;AAA270v001;pc-5.0
1079;668;AAA270v001;pc-5.0
1080;668;AAA593v001;pc-5.0
1081;668;AAD066v001;pc-5.0
1082;676;AAA027v001;pc-5.0
1083;676;AAA270v001;pc-5.0
1084;682;AAA109v001;pc-5.0
1085;682;AAA270v001;pc-5.0
1086;682;AAA593v001;pc-5.0
1087;683;AAA253v001;pc-5.0
1088;683;AAA254v001;pc-5.0
1089;683;AAA255v001;pc-5.0
1090;683;AAA256v001;pc-5.0
1091;683;AAA270v001;pc-5.0
1092;691;AAA270v001;pc-5.0
1093;691;AAA593v001;pc-5.0
1094;691;AAD066v001;pc-5.0
1095;699;AAA270v001;pc-5.0
1096;699;AAA593v001;pc-5.0
1097;699;AAD066v001;pc-5.0
1099;708;AAA270v001;pc-5.0
1100;708;AAD063v001;pc-5.0
1101;708;AAD066v001;pc-5.0
1102;713;AAA247v001;pc-5.0
1103;713;AAA270v001;pc-5.0
1104;713;AAA665v001;pc-5.0
1105;713;AAD059v001;pc-5.0
1106;714;AAA109v001;pc-5.0
1107;714;AAA270v001;pc-5.0
1108;714;AAD063v001;pc-5.0
1109;714;AAD066v001;pc-5.0
1110;716;AAA247v001;pc-5.0
1111;716;AAA270v001;pc-5.0
1112;716;AAA665v001;pc-5.0
1113;716;AAD059v001;pc-5.0
1114;716;AAD060v001;pc-5.0
1115;720;AAA165v001;pc-5.0
1116;720;AAA270v001;pc-5.0
1117;720;AAD063v001;pc-5.0
1118;720;AAD066v001;pc-5.0
1119;725;AAA109v001;pc-5.0
1120;725;AAA270v001;pc-5.0
1121;725;AAA593v001;pc-5.0
1122;732;AAA109v001;pc-5.0
1123;732;AAA270v001;pc-5.0
1124;732;AAA593v001;pc-5.0
1125;739;AAA025v001;pc-5.0
1126;739;AAA078v001;pc-5.0
1127;739;AAA270v001;pc-5.0
1128;748;AAA109v001;pc-5.0
1129;748;AAA270v001;pc-5.0
1130;748;AAD063v001;pc-5.0
1132;765;AAA270v001;pc-5.0
1133;765;AAA593v001;pc-5.0
1134;765;AAD066v001;pc-5.0
1135;774;AAA270v001;pc-5.0
1136;774;AAA593v001;pc-5.0
1137;774;AAD066v001;pc-5.0
1138;781;AAA071v001;pc-5.0
1139;781;AAA090v001;pc-5.0
1140;781;AAA270v001;pc-5.0
1141;781;AAA738v001;pc-5.0
1142;783;AAA008v001;pc-5.0
1143;783;AAA270v001;pc-5.0
1144;783;AAA859v001;pc-5.0
1145;784;AAA067v001;pc-5.0
1146;784;AAA071v001;pc-5.0
1147;784;AAA107v001;pc-5.0
1148;784;AAA270v001;pc-5.0
1149;786;AAA270v001;pc-5.0
1150;786;AAA840v001;pc-5.0
1151;786;AAE211v001;pc-5.0
1152;786;AAE212v001;pc-5.0
1153;787;AAA008v001;pc-5.0
1154;787;AAA270v001;pc-5.0
1155;787;AAA913v001;pc-5.0
1156;787;AAA914v001;pc-5.0
1157;787;AAE195v001;pc-5.0
1158;789;AAA067v001;pc-5.0
1159;789;AAA071v001;pc-5.0
1160;789;AAA270v001;pc-5.0
1161;789;AAD372v001;pc-5.0
1162;791;AAA098v001;pc-5.0
1163;791;AAA108v001;pc-5.0
1164;791;AAA270v001;pc-5.0
1165;791;AAA840v001;pc-5.0
1166;792;AAA008v001;pc-5.0
1167;792;AAA270v001;pc-5.0
1168;792;AAA841v001;pc-5.0
1169;794;AAA071v001;pc-5.0
1170;794;AAA107v001;pc-5.0
1171;794;AAA270v001;pc-5.0
1172;794;AAA717v001;pc-5.0
1173;796;AAA270v001;pc-5.0
1174;796;AAA410v001;pc-5.0
1175;796;AAA736v001;pc-5.0
1176;797;AAA008v001;pc-5.0
1177;797;AAA270v001;pc-5.0
1178;797;AAA856v001;pc-5.0
1179;797;AAA922v001;pc-5.0
1180;797;AAE094v001;pc-5.0
1181;799;AAA067v001;pc-5.0
1182;799;AAA270v001;pc-5.0
1183;808;AAA008v001;pc-5.0
1184;808;AAA270v001;pc-5.0
1185;808;AAA903v001;pc-5.0
1186;808;AAA905v001;pc-5.0
1187;808;AAE084v001;pc-5.0
1188;808;AAE085v001;pc-5.0
1189;808;AAE086v001;pc-5.0
1190;810;AAA270v001;pc-5.0
1191;810;AAA762v001;pc-5.0
1192;810;AAA854v001;pc-5.0
1193;813;AAA270v001;pc-5.0
1194;813;AAA744v001;pc-5.0
1195;813;AAA865v001;pc-5.0
1196;814;AAA008v001;pc-5.0
1197;814;AAA270v001;pc-5.0
1198;814;AAA866v001;pc-5.0
1199;814;AAA867v001;pc-5.0
1200;814;AAA868v001;pc-5.0
1201;814;AAA869v001;pc-5.0
1202;814;AAA870v001;pc-5.0
1203;814;AAA871v001;pc-5.0
1204;814;AAA874v001;pc-5.0
1205;814;AAA876v001;pc-5.0
1206;814;AAA925v001;pc-5.0
1207;814;AAA926v001;pc-5.0
1208;814;AAA929v001;pc-5.0
1209;814;AAA930v001;pc-5.0
1210;814;AAE072v001;pc-5.0
1211;814;AAE073v001;pc-5.0
1212;814;AAE074v001;pc-5.0
1213;814;AAE075v001;pc-5.0
1214;814;AAE076v001;pc-5.0
1215;814;AAE077v001;pc-5.0
1216;814;AAE078v001;pc-5.0
1217;814;AAE079v001;pc-5.0
1218;814;AAE080v001;pc-5.0
1219;814;AAE081v001;pc-5.0
1220;814;AAE082v001;pc-5.0
1221;814;AAE083v001;pc-5.0
1222;814;AAE121v001;pc-5.0
1223;814;AAE122v001;pc-5.0
1224;814;AAE125v001;pc-5.0
1225;814;AAE126v001;pc-5.0
1226;815;AAA067v001;pc-5.0
1227;815;AAA071v001;pc-5.0
1228;815;AAA270v001;pc-5.0
1229;820;AAA008v001;pc-5.0
1230;820;AAA270v001;pc-5.0
1231;820;AAA938v001;pc-5.0
1232;822;AAA067v001;pc-5.0
1233;822;AAA071v001;pc-5.0
1234;822;AAA090v001;pc-5.0
1235;822;AAA107v001;pc-5.0
1236;822;AAA113v001;pc-5.0
1237;822;AAA270v001;pc-5.0
1238;822;AAA726v001;pc-5.0
1239;824;AAA270v001;pc-5.0
1240;824;AAA725v001;pc-5.0
1241;824;AAA793v001;pc-5.0
1242;824;AAA909v001;pc-5.0
1243;825;AAA008v001;pc-5.0
1244;825;AAA270v001;pc-5.0
1245;825;AAA910v001;pc-5.0
1246;825;AAA911v001;pc-5.0
1247;825;AAA912v001;pc-5.0
1248;825;AAE181v001;pc-5.0
1249;825;AAE193v001;pc-5.0
1250;827;AAA067v001;pc-5.0
1251;827;AAA071v001;pc-5.0
1252;827;AAA090v001;pc-5.0
1253;827;AAA107v001;pc-5.0
1254;827;AAA113v001;pc-5.0
1255;827;AAA270v001;pc-5.0
1256;829;AAA270v001;pc-5.0
1257;829;AAA725v001;pc-5.0
1258;829;AAA815v001;pc-5.0
1259;830;AAA008v001;pc-5.0
1260;830;AAA270v001;pc-5.0
1261;830;AAA826v001;pc-5.0
1262;830;AAA827v001;pc-5.0
1263;830;AAA853v001;pc-5.0
1264;830;AAE182v001;pc-5.0
1265;830;AAE183v001;pc-5.0
1266;830;AAE184v001;pc-5.0
1267;830;AAE185v001;pc-5.0
1268;832;AAA270v001;pc-5.0
1269;832;AAA881v001;pc-5.0
1270;832;AAA882v001;pc-5.0
1271;832;AAA883v001;pc-5.0
1272;832;AAA884v001;pc-5.0
1273;834;AAA270v001;pc-5.0
1274;834;AAA764v001;pc-5.0
1275;834;AAA765v001;pc-5.0
1276;834;AAA880v001;pc-5.0
1277;836;AAA067v001;pc-5.0
1278;836;AAA071v001;pc-5.0
1279;836;AAA270v001;pc-5.0
1280;836;AAD372v001;pc-5.0
1281;838;AAA270v001;pc-5.0
1282;838;AAA916v001;pc-5.0
1283;838;AAA917v001;pc-5.0
1284;838;AAA918v001;pc-5.0
1285;839;AAA008v001;pc-5.0
1286;839;AAA270v001;pc-5.0
1287;839;AAA919v001;pc-5.0
1288;839;AAA920v001;pc-5.0
1289;839;AAA921v001;pc-5.0
1290;839;AAE087v001;pc-5.0
1291;839;AAE088v001;pc-5.0
1292;839;AAE089v001;pc-5.0
1293;839;AAE090v001;pc-5.0
1294;841;AAA071v001;pc-5.0
1295;841;AAA090v001;pc-5.0
1296;841;AAA107v001;pc-5.0
1297;841;AAA270v001;pc-5.0
1298;841;AAA726v001;pc-5.0
1299;841;AAA854v001;pc-5.0
1300;844;AAA270v001;pc-5.0
1301;844;AAA725v001;pc-5.0
1302;844;AAA793v001;pc-5.0
1303;844;AAA850v001;pc-5.0
1304;844;AAA931v001;pc-5.0
1305;844;AAA932v001;pc-5.0
1306;845;AAA008v001;pc-5.0
1307;845;AAA270v001;pc-5.0
1308;845;AAA879v001;pc-5.0
1309;845;AAA933v001;pc-5.0
1310;845;AAA934v001;pc-5.0
1311;845;AAA935v001;pc-5.0
1312;845;AAA936v001;pc-5.0
1313;845;AAA937v001;pc-5.0
1314;845;AAE091v001;pc-5.0
1315;845;AAE092v001;pc-5.0
1316;845;AAE093v001;pc-5.0
1317;845;AAE187v001;pc-5.0
1318;845;AAE189v001;pc-5.0
1319;845;AAE194v001;pc-5.0
1320;845;AAE199v001;pc-5.0
1321;846;AAA270v001;pc-5.0
1322;846;AAA717v001;pc-5.0
1323;846;AAA726v001;pc-5.0
1324;848;AAA270v001;pc-5.0
1325;848;AAA863v001;pc-5.0
1326;848;AAA864v001;pc-5.0
1327;848;AAA865v001;pc-5.0
1328;849;AAA008v001;pc-5.0
1329;849;AAA270v001;pc-5.0
1330;849;AAA866v001;pc-5.0
1331;849;AAA867v001;pc-5.0
1332;849;AAA868v001;pc-5.0
1333;849;AAE077v001;pc-5.0
1334;851;AAA071v001;pc-5.0
1335;851;AAA107v001;pc-5.0
1336;851;AAA270v001;pc-5.0
1337;851;AAA717v001;pc-5.0
1338;852;AAA261v001;pc-5.0
1339;852;AAA270v001;pc-5.0
1340;852;AAA850v001;pc-5.0
1341;852;AAA939v001;pc-5.0
1342;852;AAA940v001;pc-5.0
1343;852;AAA941v001;pc-5.0
1344;852;AAA942v001;pc-5.0
1345;853;AAA008v001;pc-5.0
1346;853;AAA270v001;pc-5.0
1347;853;AAA943v001;pc-5.0
1348;853;AAA944v001;pc-5.0
1349;853;AAA945v001;pc-5.0
1350;853;AAA946v001;pc-5.0
1351;853;AAE096v001;pc-5.0
1352;853;AAE097v001;pc-5.0
1354;856;AAA071v001;pc-5.0
1355;856;AAA090v001;pc-5.0
1356;856;AAA270v001;pc-5.0
1357;856;AAA726v001;pc-5.0
1358;856;AAA762v001;pc-5.0
1359;859;AAA270v001;pc-5.0
1360;859;AAA846v001;pc-5.0
1361;859;AAA847v001;pc-5.0
1362;860;AAA008v001;pc-5.0
1363;860;AAA270v001;pc-5.0
1364;860;AAA848v001;pc-5.0
1365;860;AAA852v001;pc-5.0
1366;860;AAA906v001;pc-5.0
1367;860;AAA910v001;pc-5.0
1368;860;AAA934v001;pc-5.0
1369;861;AAA067v001;pc-5.0
1370;861;AAA109v001;pc-5.0
1371;861;AAA270v001;pc-5.0
1372;864;AAA270v001;pc-5.0
1373;864;AAB016v001;pc-5.0
1374;864;AAB017v001;pc-5.0
1375;864;AAB018v001;pc-5.0
1376;864;AAB019v001;pc-5.0
1377;864;AAB020v001;pc-5.0
1378;864;AAB021v001;pc-5.0
1379;864;AAB022v001;pc-5.0
1380;864;AAB023v001;pc-5.0
1381;864;AAB024v001;pc-5.0
1382;864;AAB025v001;pc-5.0
1383;864;AAB026v001;pc-5.0
1384;864;AAB027v001;pc-5.0
1385;864;AAB028v001;pc-5.0
1386;864;AAB029v001;pc-5.0
1387;865;AAA008v001;pc-5.0
1388;865;AAA270v001;pc-5.0
1389;865;AAB030v001;pc-5.0
1390;865;AAB031v001;pc-5.0
1391;866;AAA071v001;pc-5.0
1392;866;AAA107v001;pc-5.0
1393;866;AAA123v001;pc-5.0
1394;866;AAA270v001;pc-5.0
1395;867;AAA008v001;pc-5.0
1396;867;AAA270v001;pc-5.0
1397;867;AAA915v001;pc-5.0
1398;869;AAA067v001;pc-5.0
1399;869;AAA071v001;pc-5.0
1400;869;AAA270v001;pc-5.0
1401;871;AAA098v001;pc-5.0
1402;871;AAA108v001;pc-5.0
1403;871;AAA270v001;pc-5.0
1404;872;AAA008v001;pc-5.0
1405;872;AAA270v001;pc-5.0
1406;872;AAA849v001;pc-5.0
1407;874;AAA071v001;pc-5.0
1408;874;AAA270v001;pc-5.0
1409;874;AAA717v001;pc-5.0
1410;875;AAA270v001;pc-5.0
1411;875;AAA713v001;pc-5.0
1412;875;AAA725v001;pc-5.0
1413;876;AAA008v001;pc-5.0
1414;876;AAA270v001;pc-5.0
1415;876;AAA860v001;pc-5.0
1416;876;AAA861v001;pc-5.0
1417;878;AAA270v001;pc-5.0
1418;878;AAA842v001;pc-5.0
1419;878;AAA843v001;pc-5.0
1420;878;AAA844v001;pc-5.0
1421;878;AAA845v001;pc-5.0
1422;880;AAA067v001;pc-5.0
1423;880;AAA071v001;pc-5.0
1424;880;AAA270v001;pc-5.0
1425;882;AAA270v001;pc-5.0
1426;882;AAA893v001;pc-5.0
1427;882;AAA894v001;pc-5.0
1428;882;AAA895v001;pc-5.0
1429;884;AAA067v001;pc-5.0
1430;884;AAA071v001;pc-5.0
1431;884;AAA270v001;pc-5.0
1432;888;AAA024v001;pc-5.0
1433;888;AAA263v001;pc-5.0
1434;888;AAA270v001;pc-5.0
1435;889;AAA270v001;pc-5.0
1436;889;AAA823v001;pc-5.0
1437;889;AAA824v001;pc-5.0
1438;889;AAA825v001;pc-5.0
1439;890;AAA067v001;pc-5.0
1440;890;AAA071v001;pc-5.0
1441;890;AAA270v001;pc-5.0
1442;893;AAA067v001;pc-5.0
1443;893;AAA270v001;pc-5.0
1444;896;AAA094v001;pc-5.0
1445;896;AAA270v001;pc-5.0
1446;897;AAA270v001;pc-5.0
1447;897;AAA953v001;pc-5.0
1448;898;AAA067v001;pc-5.0
1449;898;AAA071v001;pc-5.0
1450;898;AAA270v001;pc-5.0
1451;900;AAA270v001;pc-5.0
1452;900;AAA694v001;pc-5.0
1453;901;AAA008v001;pc-5.0
1454;901;AAA270v001;pc-5.0
1455;901;AAA814v001;pc-5.0
1456;901;AAE095v001;pc-5.0
1457;903;AAA071v001;pc-5.0
1458;903;AAA270v001;pc-5.0
1459;903;AAA717v001;pc-5.0
1460;906;AAA270v001;pc-5.0
1461;906;AAA896v001;pc-5.0
1462;906;AAA897v001;pc-5.0
1463;906;AAA898v001;pc-5.0
1464;907;AAA008v001;pc-5.0
1465;907;AAA270v001;pc-5.0
1466;907;AAA693v001;pc-5.0
1467;907;AAA899v001;pc-5.0
1468;907;AAA900v001;pc-5.0
1469;907;AAA901v001;pc-5.0
1470;907;AAB014v001;pc-5.0
1471;907;AAD547v001;pc-5.0
1472;907;AAE098v001;pc-5.0
1473;907;AAE099v001;pc-5.0
1474;907;AAE100v001;pc-5.0
1475;907;AAE101v001;pc-5.0
1476;908;AAA067v001;pc-5.0
1477;908;AAA071v001;pc-5.0
1478;908;AAA090v001;pc-5.0
1479;908;AAA270v001;pc-5.0
1480;911;AAA096v001;pc-5.0
1481;911;AAA264v001;pc-5.0
1482;911;AAA270v001;pc-5.0
1483;912;AAA098v001;pc-5.0
1484;912;AAA108v001;pc-5.0
1485;912;AAA270v001;pc-5.0
1486;914;AAA024v001;pc-5.0
1487;914;AAA263v001;pc-5.0
1488;914;AAA270v001;pc-5.0
1489;915;AAA008v001;pc-5.0
1490;915;AAA270v001;pc-5.0
1491;915;AAA851v001;pc-5.0
1492;915;AAE178v001;pc-5.0
1493;915;AAE186v001;pc-5.0
1494;915;AAE188v001;pc-5.0
1495;915;AAE198v001;pc-5.0
1496;915;AAE200v001;pc-5.0
1497;917;AAA028v001;pc-5.0
1498;917;AAA071v001;pc-5.0
1499;917;AAA270v001;pc-5.0
1500;919;AAA270v001;pc-5.0
1501;919;AAA686v001;pc-5.0
1502;919;AAA805v001;pc-5.0
1503;919;AAA815v001;pc-5.0
1504;920;AAA008v001;pc-5.0
1505;920;AAA270v001;pc-5.0
1506;920;AAA816v001;pc-5.0
1507;920;AAA817v001;pc-5.0
1508;920;AAA818v001;pc-5.0
1509;920;AAA819v001;pc-5.0
1510;920;AAA820v001;pc-5.0
1511;920;AAA821v001;pc-5.0
1512;920;AAA822v001;pc-5.0
1513;920;AAB031v001;pc-5.0
1514;920;AAE104v001;pc-5.0
1515;920;AAE105v001;pc-5.0
1516;920;AAE106v001;pc-5.0
1517;920;AAE107v001;pc-5.0
1518;920;AAE108v001;pc-5.0
1519;920;AAE109v001;pc-5.0
1520;920;AAE110v001;pc-5.0
