KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
36392;14297;AAA728v001;1;pc-6.1
36393;14297;AAE142v001;2;pc-6.1
36394;14297;AAE196v001;3;pc-6.1
36395;14297;AAE197v001;4;pc-6.1
36396;14297;AAE190v001;5;pc-6.1
36397;14297;AAA270v001;6;pc-6.1
36398;14297;AAA008v001;7;pc-6.1
36399;14299;AAA727v001;1;pc-6.1
36400;14299;AAA732v001;2;pc-6.1
36401;14299;AAA270v001;3;pc-6.1
36544;14350;AAA071v001;1;pc-6.1
36545;14350;AAA067v001;2;pc-6.1
36546;14350;AAA270v001;3;pc-6.1
36329;14243;AAA109v001;1;pc-6.1
36330;14243;AAA107v001;2;pc-6.1
36331;14243;AAA067v001;3;pc-6.1
36332;14243;AAA270v001;4;pc-6.1
36500;14329;AAA764v001;1;pc-6.1
36501;14329;AAA765v001;2;pc-6.1
36502;14329;AAA270v001;3;pc-6.1
36503;14331;AAE138v001;1;pc-6.1
36504;14331;AAE139v001;2;pc-6.1
36505;14331;AAE134v001;3;pc-6.1
36506;14331;AAE135v001;4;pc-6.1
36507;14331;AAE136v001;5;pc-6.1
36508;14331;AAE137v001;6;pc-6.1
36509;14331;AAA766v001;7;pc-6.1
36510;14331;AAA757v001;8;pc-6.1
36511;14331;AAA758v001;9;pc-6.1
36512;14331;AAA743v001;10;pc-6.1
36513;14331;AAA270v001;11;pc-6.1
36514;14331;AAA008v001;12;pc-6.1
36515;14332;AAA071v001;1;pc-6.1
36516;14332;AAA767v001;2;pc-6.1
36517;14332;AAA768v001;3;pc-6.1
36518;14332;AAA270v001;4;pc-6.1
36313;14230;AAA411v001;1;pc-6.1
36314;14230;AAA107v001;2;pc-6.1
36315;14230;AAA067v001;3;pc-6.1
36316;14230;AAA596v001;4;pc-6.1
36317;14230;AAA270v001;5;pc-6.1
36318;14236;AAE116v001;1;pc-6.1
36319;14236;AAD547v001;2;pc-6.1
36320;14236;AAA746v001;3;pc-6.1
36321;14236;AAA270v001;4;pc-6.1
36322;14236;AAA008v001;5;pc-6.1
36323;14238;AAA129v001;1;pc-6.1
36324;14238;AAA130v001;2;pc-6.1
36325;14238;AAA270v001;3;pc-6.1
36326;14239;AAA109v001;1;pc-6.1
36327;14239;AAA067v001;2;pc-6.1
36328;14239;AAA270v001;3;pc-6.1
36497;14328;AAA109v001;1;pc-6.1
36498;14328;AAA067v001;2;pc-6.1
36499;14328;AAA270v001;3;pc-6.1
46012;22006;EAB912v001;1;pc-6.1
46013;22006;AAA133v001;2;pc-6.1
46014;22006;AAA198v001;3;pc-6.1
46015;22006;AAA206v001;4;pc-6.1
46016;22006;AAA197v001;5;pc-6.1
46017;22006;AAA205v001;6;pc-6.1
46018;22006;AAA270v001;7;pc-6.1
32704;13325;AAA113v001;1;pc-6.1
32705;13325;AAA270v001;2;pc-6.1
32706;13329;AAA135v001;1;pc-6.1
32707;13329;AAA134v001;2;pc-6.1
32708;13329;AAA270v001;3;pc-6.1
32709;13332;AAA136v001;1;pc-6.1
32710;13332;AAA141v001;2;pc-6.1
32711;13332;AAA143v001;3;pc-6.1
32712;13332;AAA142v001;4;pc-6.1
32713;13332;AAA140v001;5;pc-6.1
32714;13332;AAA138v001;6;pc-6.1
32715;13332;AAA139v001;7;pc-6.1
32716;13332;AAA144v001;8;pc-6.1
32717;13332;AAA137v001;9;pc-6.1
32718;13332;AAA270v001;10;pc-6.1
32659;13273;AAA078v001;1;pc-6.1
32660;13273;AAA113v001;2;pc-6.1
32661;13273;AAA270v001;3;pc-6.1
32662;13279;AAA151v001;1;pc-6.1
32663;13279;AAA150v001;2;pc-6.1
32664;13279;AAA270v001;3;pc-6.1
32665;13280;AAA136v001;1;pc-6.1
32666;13280;AAA149v001;2;pc-6.1
32667;13280;AAA145v001;3;pc-6.1
32668;13280;AAA140v001;4;pc-6.1
32669;13280;AAA138v001;5;pc-6.1
32670;13280;AAA147v001;6;pc-6.1
32671;13280;AAA139v001;7;pc-6.1
32672;13280;AAA137v001;8;pc-6.1
32673;13280;AAA148v001;9;pc-6.1
32674;13280;AAA270v001;10;pc-6.1
32590;13218;AAA113v001;1;pc-6.1
32591;13218;AAA270v001;2;pc-6.1
32592;13224;AAA135v001;1;pc-6.1
32593;13224;AAA270v001;2;pc-6.1
32594;13226;AAA136v001;1;pc-6.1
32595;13226;AAA069v001;2;pc-6.1
32596;13226;AAA156v001;3;pc-6.1
32597;13226;AAA270v001;4;pc-6.1
32616;13246;AAA136v001;1;pc-6.1
32617;13246;AAA145v001;2;pc-6.1
32618;13246;AAA154v001;3;pc-6.1
32619;13246;AAA155v001;4;pc-6.1
32620;13246;AAA156v001;5;pc-6.1
32621;13246;AAA270v001;6;pc-6.1
32622;13247;AAA152v001;1;pc-6.1
32623;13247;AAA107v001;2;pc-6.1
32624;13247;AAA270v001;3;pc-6.1
32625;13248;AAA135v001;1;pc-6.1
32626;13248;AAA134v001;2;pc-6.1
32627;13248;AAA153v001;3;pc-6.1
32628;13248;AAA270v001;4;pc-6.1
32675;13287;AAA067v001;1;pc-6.1
32676;13287;AAA270v001;2;pc-6.1
32677;13288;AAA158v001;1;pc-6.1
32678;13288;AAA157v001;2;pc-6.1
32679;13288;AAA270v001;3;pc-6.1
32680;13296;AAA136v001;1;pc-6.1
32681;13296;AAA155v001;2;pc-6.1
32682;13296;AAA270v001;3;pc-6.1
32691;13314;AAA162v001;1;pc-6.1
32692;13314;AAA113v001;2;pc-6.1
32693;13314;AAA067v001;3;pc-6.1
32694;13314;AAA270v001;4;pc-6.1
32695;13317;AAA136v001;1;pc-6.1
32696;13317;AAA138v001;2;pc-6.1
32697;13317;AAA163v001;3;pc-6.1
32698;13317;AAA139v001;4;pc-6.1
32699;13317;AAA156v001;5;pc-6.1
32700;13317;AAA270v001;6;pc-6.1
32701;13320;AAA025v001;1;pc-6.1
32702;13320;AAA078v001;2;pc-6.1
32703;13320;AAA270v001;3;pc-6.1
32641;13261;AAA113v001;1;pc-6.1
32642;13261;AAA164v001;2;pc-6.1
32643;13261;AAA270v001;3;pc-6.1
32644;13262;AAA136v001;1;pc-6.1
32645;13262;AAA145v001;2;pc-6.1
32646;13262;AAA138v001;3;pc-6.1
32647;13262;AAA154v001;4;pc-6.1
32648;13262;AAA163v001;5;pc-6.1
32649;13262;AAA155v001;6;pc-6.1
32650;13262;AAA139v001;7;pc-6.1
32651;13262;AAA156v001;8;pc-6.1
32652;13262;AAA270v001;9;pc-6.1
32653;13265;AAA025v001;1;pc-6.1
32654;13265;AAA078v001;2;pc-6.1
32655;13265;AAA270v001;3;pc-6.1
32656;13271;AAA025v001;1;pc-6.1
32657;13271;AAA165v001;2;pc-6.1
32658;13271;AAA270v001;3;pc-6.1
32683;13300;AAA164v001;1;pc-6.1
32684;13300;AAA270v001;2;pc-6.1
32685;13301;AAA166v001;1;pc-6.1
32686;13301;AAA135v001;2;pc-6.1
32687;13301;AAA134v001;3;pc-6.1
32688;13301;AAA270v001;4;pc-6.1
32689;13308;AAA167v001;1;pc-6.1
32690;13308;AAA270v001;2;pc-6.1
32577;13198;AAA135v001;1;pc-6.1
32578;13198;AAA270v001;2;pc-6.1
32579;13201;AAA139v001;1;pc-6.1
32580;13201;AAA270v001;2;pc-6.1
32581;13202;AAA113v001;1;pc-6.1
32582;13202;AAA270v001;2;pc-6.1
45726;21851;AAA183v001;1;pc-6.1
45727;21851;AAA185v001;2;pc-6.1
45728;21851;AAA184v001;3;pc-6.1
45729;21851;AAA270v001;4;pc-6.1
45881;21944;AAA191v001;1;pc-6.1
45882;21944;AAA192v001;2;pc-6.1
45883;21944;AAA188v001;3;pc-6.1
45884;21944;AAA190v001;4;pc-6.1
45885;21944;AAA189v001;5;pc-6.1
45886;21944;AAA187v001;6;pc-6.1
45887;21944;AAA186v001;7;pc-6.1
45888;21944;AAA270v001;8;pc-6.1
45889;21945;AAA196v001;1;pc-6.1
45890;21945;AAA195v001;2;pc-6.1
45891;21945;AAA193v001;3;pc-6.1
45892;21945;AAA194v001;4;pc-6.1
45893;21945;AAA270v001;5;pc-6.1
45894;21950;AAA133v001;1;pc-6.1
45895;21950;AAA199v001;2;pc-6.1
45896;21950;AAA198v001;3;pc-6.1
45897;21950;AAA197v001;4;pc-6.1
45898;21950;AAA270v001;5;pc-6.1
45899;21953;AAA203v001;1;pc-6.1
45900;21953;EAB910v001;2;pc-6.1
45901;21953;AAA200v001;3;pc-6.1
45902;21953;AAA202v001;4;pc-6.1
45903;21953;AAA204v001;5;pc-6.1
45904;21953;AAA201v001;6;pc-6.1
45905;21953;EAB909v001;7;pc-6.1
45906;21953;AAA270v001;8;pc-6.1
45907;21956;AAA133v001;1;pc-6.1
45908;21956;AAA209v001;2;pc-6.1
45909;21956;AAA208v001;3;pc-6.1
45910;21956;AAA210v001;4;pc-6.1
45911;21956;AAA211v001;5;pc-6.1
45912;21956;AAA132v001;6;pc-6.1
45913;21956;AAA198v001;7;pc-6.1
45914;21956;AAA212v001;8;pc-6.1
45915;21956;AAA131v001;9;pc-6.1
45916;21956;AAA184v001;10;pc-6.1
45917;21956;AAA207v001;11;pc-6.1
45918;21956;AAA270v001;12;pc-6.1
45924;21965;AAA198v001;1;pc-6.1
45925;21965;AAA206v001;2;pc-6.1
45926;21965;AAA197v001;3;pc-6.1
45927;21965;AAA205v001;4;pc-6.1
45928;21965;AAA270v001;5;pc-6.1
45929;21969;EAB911v001;1;pc-6.1
45930;21969;AAA270v001;2;pc-6.1
45931;21972;EAB912v001;1;pc-6.1
45932;21972;AAA133v001;2;pc-6.1
45933;21972;AAA132v001;3;pc-6.1
45934;21972;AAA206v001;4;pc-6.1
45935;21972;AAA131v001;5;pc-6.1
45936;21972;AAA205v001;6;pc-6.1
45937;21972;AAA270v001;7;pc-6.1
45938;21974;EAB913v001;1;pc-6.1
45939;21974;AAA213v001;2;pc-6.1
45940;21974;AAA214v001;3;pc-6.1
45941;21974;AAA215v001;4;pc-6.1
45942;21974;AAA010v001;5;pc-6.1
45943;21974;AAA270v001;6;pc-6.1
45944;21980;EAB912v001;1;pc-6.1
45945;21980;AAA133v001;2;pc-6.1
45946;21980;AAA132v001;3;pc-6.1
45947;21980;AAA216v001;4;pc-6.1
45948;21980;AAA131v001;5;pc-6.1
45949;21980;AAA270v001;6;pc-6.1
45950;21981;AAA055v001;1;pc-6.1
45951;21981;AAA219v001;2;pc-6.1
45952;21981;AAA217v001;3;pc-6.1
45953;21981;AAA218v001;4;pc-6.1
45954;21981;AAA270v001;5;pc-6.1
45955;21982;AAA221v001;1;pc-6.1
45956;21982;AAA220v001;2;pc-6.1
45957;21982;AAA270v001;3;pc-6.1
45995;22000;AAB748v001;1;pc-6.1
45996;22000;AAB754v001;2;pc-6.1
45997;22000;AAB771v001;3;pc-6.1
45998;22000;AAD048v001;4;pc-6.1
45999;22000;AAD047v001;5;pc-6.1
46000;22000;AAD049v001;6;pc-6.1
46001;22000;AAD050v001;7;pc-6.1
46002;22000;AAD052v001;8;pc-6.1
46003;22000;AAD053v001;9;pc-6.1
46004;22000;AAD051v001;10;pc-6.1
46005;22000;AAD054v001;11;pc-6.1
46006;22000;AAD055v001;12;pc-6.1
46007;22000;AAA270v001;13;pc-6.1
46008;22002;AAA046v001;1;pc-6.1
46009;22002;AAD056v001;2;pc-6.1
46010;22002;AAA045v001;3;pc-6.1
46011;22002;AAA270v001;4;pc-6.1
45979;21992;AAB754v001;1;pc-6.1
45980;21992;AAD047v001;2;pc-6.1
45981;21992;AAD048v001;3;pc-6.1
45982;21992;EAB905v001;4;pc-6.1
45983;21992;AAB771v001;5;pc-6.1
45984;21992;AAD049v001;6;pc-6.1
45985;21992;AAD050v001;7;pc-6.1
45986;21992;AAD052v001;8;pc-6.1
45987;21992;AAD053v001;9;pc-6.1
45988;21992;AAD051v001;10;pc-6.1
45989;21992;AAD054v001;11;pc-6.1
45990;21992;AAD055v001;12;pc-6.1
45991;21992;AAA270v001;13;pc-6.1
45992;21994;AAA132v001;1;pc-6.1
45993;21994;AAA131v001;2;pc-6.1
45994;21994;AAA270v001;3;pc-6.1
45958;21985;AAB748v001;1;pc-6.1
45959;21985;EAB914v001;2;pc-6.1
45960;21985;AAB754v001;3;pc-6.1
45961;21985;AAB771v001;4;pc-6.1
45962;21985;AAD048v001;5;pc-6.1
45963;21985;EAB905v001;6;pc-6.1
45964;21985;EAB915v001;7;pc-6.1
45965;21985;EAB916v001;8;pc-6.1
45966;21985;AAD047v001;9;pc-6.1
45967;21985;AAD049v001;10;pc-6.1
45968;21985;AAD050v001;11;pc-6.1
45969;21985;AAD052v001;12;pc-6.1
45970;21985;AAD053v001;13;pc-6.1
45971;21985;AAD051v001;14;pc-6.1
45972;21985;AAD054v001;15;pc-6.1
45973;21985;AAD055v001;16;pc-6.1
45974;21985;AAA270v001;17;pc-6.1
45975;21986;AAA133v001;1;pc-6.1
45976;21986;AAA132v001;2;pc-6.1
45977;21986;AAA131v001;3;pc-6.1
45978;21986;AAA270v001;4;pc-6.1
45871;21935;AAA183v001;1;pc-6.1
45872;21935;AAA133v001;2;pc-6.1
45873;21935;AAA270v001;3;pc-6.1
45874;21936;AAA224v001;1;pc-6.1
45875;21936;AAA223v001;2;pc-6.1
45876;21936;AAA222v001;3;pc-6.1
45877;21936;AAA270v001;4;pc-6.1
54404;25527;AAA225v001;1;pc-6.1
54405;25527;AAA226v001;2;pc-6.1
54406;25527;AAA207v001;3;pc-6.1
54407;25527;AAA270v001;4;pc-6.1
54408;25528;AAB754v001;1;pc-6.1
54409;25528;AAB771v001;2;pc-6.1
54410;25528;AAD048v001;3;pc-6.1
54411;25528;AAD047v001;4;pc-6.1
54412;25528;AAD049v001;5;pc-6.1
54413;25528;AAD050v001;6;pc-6.1
54414;25528;AAD052v001;7;pc-6.1
54415;25528;AAD053v001;8;pc-6.1
54416;25528;AAD051v001;9;pc-6.1
54417;25528;AAD054v001;10;pc-6.1
54418;25528;AAD055v001;11;pc-6.1
54419;25528;AAA270v001;12;pc-6.1
46039;22019;AAA132v001;1;pc-6.1
46040;22019;AAA131v001;2;pc-6.1
46041;22019;AAA270v001;3;pc-6.1
46019;22012;EAB911v001;1;pc-6.1
46020;22012;AAA270v001;2;pc-6.1
46021;22013;AAA025v001;1;pc-6.1
46022;22013;AAA132v001;2;pc-6.1
46023;22013;AAA131v001;3;pc-6.1
46024;22013;AAA207v001;4;pc-6.1
46025;22013;AAA270v001;5;pc-6.1
46026;22016;AAB754v001;1;pc-6.1
46027;22016;AAB771v001;2;pc-6.1
46028;22016;AAD048v001;3;pc-6.1
46029;22016;AAD047v001;4;pc-6.1
46030;22016;AAD049v001;5;pc-6.1
46031;22016;AAD050v001;6;pc-6.1
46032;22016;AAD052v001;7;pc-6.1
46033;22016;AAD053v001;8;pc-6.1
46034;22016;AAD051v001;9;pc-6.1
46035;22016;AAD054v001;10;pc-6.1
46036;22016;AAD652v001;11;pc-6.1
46037;22016;AAD055v001;12;pc-6.1
46038;22016;AAA270v001;13;pc-6.1
32583;13213;AAA135v001;1;pc-6.1
32584;13213;AAA134v001;2;pc-6.1
32585;13213;AAA270v001;3;pc-6.1
32586;13215;AAA143v001;1;pc-6.1
32587;13215;AAA270v001;2;pc-6.1
32588;13217;AAA113v001;1;pc-6.1
32589;13217;AAA270v001;2;pc-6.1
32629;13254;AAA113v001;1;pc-6.1
32630;13254;AAA270v001;2;pc-6.1
32631;13257;AAA136v001;1;pc-6.1
32632;13257;AAA141v001;2;pc-6.1
32633;13257;AAA138v001;3;pc-6.1
32634;13257;AAA139v001;4;pc-6.1
32635;13257;AAA137v001;5;pc-6.1
32636;13257;AAA270v001;6;pc-6.1
32637;13260;AAA112v001;1;pc-6.1
32638;13260;AAA071v001;2;pc-6.1
32639;13260;AAA025v001;3;pc-6.1
32640;13260;AAA270v001;4;pc-6.1
32565;13188;AAA113v001;1;pc-6.1
32566;13188;AAA270v001;2;pc-6.1
32567;13194;AAA227v001;1;pc-6.1
32568;13194;AAA094v001;2;pc-6.1
32569;13194;AAA270v001;3;pc-6.1
32570;13196;AAA136v001;1;pc-6.1
32571;13196;AAA140v001;2;pc-6.1
32572;13196;AAA138v001;3;pc-6.1
32573;13196;AAA147v001;4;pc-6.1
32574;13196;AAA139v001;5;pc-6.1
32575;13196;AAA137v001;6;pc-6.1
32576;13196;AAA270v001;7;pc-6.1
32535;13162;AAA113v001;1;pc-6.1
32536;13162;AAA270v001;2;pc-6.1
32537;13164;AAA136v001;1;pc-6.1
32538;13164;AAA145v001;2;pc-6.1
32539;13164;AAA140v001;3;pc-6.1
32540;13164;AAA138v001;4;pc-6.1
32541;13164;AAA147v001;5;pc-6.1
32542;13164;AAA139v001;6;pc-6.1
32543;13164;AAA137v001;7;pc-6.1
32544;13164;AAA270v001;8;pc-6.1
32598;13227;AAA113v001;1;pc-6.1
32599;13227;AAA593v001;2;pc-6.1
32600;13227;AAA270v001;3;pc-6.1
32601;13236;AAA135v001;1;pc-6.1
32602;13236;AAA134v001;2;pc-6.1
32603;13236;AAA270v001;3;pc-6.1
32604;13239;AAA229v001;1;pc-6.1
32605;13239;AAA143v001;2;pc-6.1
32606;13239;AAA144v001;3;pc-6.1
32607;13239;AAA270v001;4;pc-6.1
32608;13240;AAA107v001;1;pc-6.1
32609;13240;AAA270v001;2;pc-6.1
32610;13242;AAA231v001;1;pc-6.1
32611;13242;AAA025v001;2;pc-6.1
32612;13242;AAA144v001;3;pc-6.1
32613;13242;AAA230v001;4;pc-6.1
32614;13242;AAA137v001;5;pc-6.1
32615;13242;AAA270v001;6;pc-6.1
32555;13180;AAA210v001;1;pc-6.1
32556;13180;AAA270v001;2;pc-6.1
32557;13186;AAA158v001;1;pc-6.1
32558;13186;AAA157v001;2;pc-6.1
32559;13186;AAA270v001;3;pc-6.1
32560;13187;AAA136v001;1;pc-6.1
32561;13187;AAA232v001;2;pc-6.1
32562;13187;AAA146v001;3;pc-6.1
32563;13187;AAA139v001;4;pc-6.1
32564;13187;AAA270v001;5;pc-6.1
32545;13171;AAA210v001;1;pc-6.1
32546;13171;AAA270v001;2;pc-6.1
32547;13176;AAA107v001;1;pc-6.1
32548;13176;AAA270v001;2;pc-6.1
32549;13179;AAA136v001;1;pc-6.1
32550;13179;AAA233v001;2;pc-6.1
32551;13179;AAA145v001;3;pc-6.1
32552;13179;AAA139v001;4;pc-6.1
32553;13179;AAA156v001;5;pc-6.1
32554;13179;AAA270v001;6;pc-6.1
32068;12599;AAD066v001;1;pc-6.1
32069;12599;AAA593v001;2;pc-6.1
32070;12599;AAA270v001;3;pc-6.1
32078;12614;AAD066v001;1;pc-6.1
32079;12614;AAA593v001;2;pc-6.1
32080;12614;AAA270v001;3;pc-6.1
32059;12592;AAD066v001;1;pc-6.1
32060;12592;AAA593v001;2;pc-6.1
32061;12592;AAA270v001;3;pc-6.1
32090;12649;AAA237v001;1;pc-6.1
32091;12649;AAA235v001;2;pc-6.1
32092;12649;AAA236v001;3;pc-6.1
32093;12649;AAA094v001;4;pc-6.1
32094;12649;AAA270v001;5;pc-6.1
32095;12650;AAD066v001;1;pc-6.1
32096;12650;AAA593v001;2;pc-6.1
32097;12650;AAA270v001;3;pc-6.1
35879;13975;AAD066v001;1;pc-6.1
35880;13975;AAA593v001;2;pc-6.1
35881;13975;AAA270v001;3;pc-6.1
35882;13980;AAA241v001;1;pc-6.1
35883;13980;AAA245v001;2;pc-6.1
35884;13980;AAA238v001;3;pc-6.1
35885;13980;AAA244v001;4;pc-6.1
35886;13980;AAA239v001;5;pc-6.1
35887;13980;AAA246v001;6;pc-6.1
35888;13980;AAA240v001;7;pc-6.1
35889;13980;AAC701v001;8;pc-6.1
35890;13980;AAA243v001;9;pc-6.1
35891;13980;AAA248v001;10;pc-6.1
35892;13980;AAA249v001;11;pc-6.1
35893;13980;AAA250v001;12;pc-6.1
35894;13980;AAA270v001;13;pc-6.1
35895;13985;AAE169v001;1;pc-6.1
35896;13985;AAE170v001;2;pc-6.1
35897;13985;AAE171v001;3;pc-6.1
35898;13985;AAE172v001;4;pc-6.1
35899;13985;AAE173v001;5;pc-6.1
35900;13985;AAE174v001;6;pc-6.1
35901;13985;AAE175v001;7;pc-6.1
35902;13985;AAA270v001;8;pc-6.1
35903;13985;AAA008v001;9;pc-6.1
32101;12663;AAA252v001;1;pc-6.1
32102;12663;AAA251v001;2;pc-6.1
32103;12663;AAA270v001;3;pc-6.1
32104;12667;AAA593v001;1;pc-6.1
32105;12667;AAA270v001;2;pc-6.1
32098;12653;AAD066v001;1;pc-6.1
32099;12653;AAA593v001;2;pc-6.1
32100;12653;AAA270v001;3;pc-6.1
32139;12722;AAA027v001;1;pc-6.1
32140;12722;AAA270v001;2;pc-6.1
32131;12713;AAA109v001;1;pc-6.1
32132;12713;AAA593v001;2;pc-6.1
32133;12713;AAA270v001;3;pc-6.1
32134;12721;AAA255v001;1;pc-6.1
32135;12721;AAA256v001;2;pc-6.1
32136;12721;AAA253v001;3;pc-6.1
32137;12721;AAA254v001;4;pc-6.1
32138;12721;AAA270v001;5;pc-6.1
32087;12641;AAD066v001;1;pc-6.1
32088;12641;AAA593v001;2;pc-6.1
32089;12641;AAA270v001;3;pc-6.1
32071;12605;AAD066v001;1;pc-6.1
32072;12605;AAA593v001;2;pc-6.1
32073;12605;AAA270v001;3;pc-6.1
32074;12611;AAA665v001;1;pc-6.1
32075;12611;AAA247v001;2;pc-6.1
32076;12611;AAD059v001;3;pc-6.1
32077;12611;AAA270v001;4;pc-6.1
32141;12728;AAD066v001;1;pc-6.1
32142;12728;AAD063v001;2;pc-6.1
32143;12728;AAA270v001;3;pc-6.1
32144;12729;AAA665v001;1;pc-6.1
32145;12729;AAA247v001;2;pc-6.1
32146;12729;AAD059v001;3;pc-6.1
32147;12729;AAA270v001;4;pc-6.1
32122;12711;AAD060v001;1;pc-6.1
32123;12711;AAA665v001;2;pc-6.1
32124;12711;AAA247v001;3;pc-6.1
32125;12711;AAD059v001;4;pc-6.1
32126;12711;AAA270v001;5;pc-6.1
32127;12712;AAA109v001;1;pc-6.1
32128;12712;AAD066v001;2;pc-6.1
32129;12712;AAD063v001;3;pc-6.1
32130;12712;AAA270v001;4;pc-6.1
32109;12679;AAD066v001;1;pc-6.1
32110;12679;AAA165v001;2;pc-6.1
32111;12679;AAD063v001;3;pc-6.1
32112;12679;AAA270v001;4;pc-6.1
32119;12700;AAA109v001;1;pc-6.1
32120;12700;AAA593v001;2;pc-6.1
32121;12700;AAA270v001;3;pc-6.1
32106;12668;AAA109v001;1;pc-6.1
32107;12668;AAA593v001;2;pc-6.1
32108;12668;AAA270v001;3;pc-6.1
32113;12688;AAA025v001;1;pc-6.1
32114;12688;AAA078v001;2;pc-6.1
32115;12688;AAA270v001;3;pc-6.1
32116;12699;AAA109v001;1;pc-6.1
32117;12699;AAD063v001;2;pc-6.1
32118;12699;AAA270v001;3;pc-6.1
32081;12621;AAA112v001;1;pc-6.1
32082;12621;AAA067v001;2;pc-6.1
32083;12621;AAA270v001;3;pc-6.1
32148;12734;AAD066v001;1;pc-6.1
32149;12734;AAA593v001;2;pc-6.1
32150;12734;AAA270v001;3;pc-6.1
32084;12627;AAD066v001;1;pc-6.1
32085;12627;AAA593v001;2;pc-6.1
32086;12627;AAA270v001;3;pc-6.1
37016;14646;AAA859v001;1;pc-6.1
37017;14646;AAA270v001;2;pc-6.1
37018;14646;AAA008v001;3;pc-6.1
37019;14647;AAA071v001;1;pc-6.1
37020;14647;AAA090v001;2;pc-6.1
37021;14647;AAA738v001;3;pc-6.1
37022;14647;AAA270v001;4;pc-6.1
36858;14580;AAA071v001;1;pc-6.1
36859;14580;AAA107v001;2;pc-6.1
36860;14580;AAA067v001;3;pc-6.1
36861;14580;AAA270v001;4;pc-6.1
36862;14582;AAE212v001;1;pc-6.1
36863;14582;AAA840v001;2;pc-6.1
36864;14582;AAE211v001;3;pc-6.1
36865;14582;AAA270v001;4;pc-6.1
36866;14584;AAA913v001;1;pc-6.1
36867;14584;AAE195v001;2;pc-6.1
36868;14584;AAA914v001;3;pc-6.1
36869;14584;AAA270v001;4;pc-6.1
36870;14584;AAA008v001;5;pc-6.1
36893;14595;AAA098v001;1;pc-6.1
36894;14595;AAA840v001;2;pc-6.1
36895;14595;AAA108v001;3;pc-6.1
36896;14595;AAA270v001;4;pc-6.1
36897;14596;AAA841v001;1;pc-6.1
36898;14596;AAA270v001;2;pc-6.1
36899;14596;AAA008v001;3;pc-6.1
36900;14597;AAA071v001;1;pc-6.1
36901;14597;AAA067v001;2;pc-6.1
36902;14597;AAD372v001;3;pc-6.1
36903;14597;AAA270v001;4;pc-6.1
37004;14640;AAA736v001;1;pc-6.1
37005;14640;AAA410v001;2;pc-6.1
37006;14640;AAA270v001;3;pc-6.1
37007;14642;AAA856v001;1;pc-6.1
37008;14642;AAE094v001;2;pc-6.1
37009;14642;AAA922v001;3;pc-6.1
37010;14642;AAA270v001;4;pc-6.1
37011;14642;AAA008v001;5;pc-6.1
37012;14644;AAA071v001;1;pc-6.1
37013;14644;AAA107v001;2;pc-6.1
37014;14644;AAA717v001;3;pc-6.1
37015;14644;AAA270v001;4;pc-6.1
37350;14744;AAA067v001;1;pc-6.1
37351;14744;AAA270v001;2;pc-6.1
37352;14754;AAE085v001;1;pc-6.1
37353;14754;AAE084v001;2;pc-6.1
37354;14754;AAA905v001;3;pc-6.1
37355;14754;AAA903v001;4;pc-6.1
37356;14754;AAE086v001;5;pc-6.1
37357;14754;AAA270v001;6;pc-6.1
37358;14754;AAA008v001;7;pc-6.1
37061;14662;AAA744v001;1;pc-6.1
37062;14662;AAA865v001;2;pc-6.1
37063;14662;AAA270v001;3;pc-6.1
37064;14663;AAE078v001;1;pc-6.1
37065;14663;AAE079v001;2;pc-6.1
37066;14663;AAE121v001;3;pc-6.1
37067;14663;AAE122v001;4;pc-6.1
37068;14663;AAA876v001;5;pc-6.1
37069;14663;AAA874v001;6;pc-6.1
37070;14663;AAA866v001;7;pc-6.1
37071;14663;AAA867v001;8;pc-6.1
37072;14663;AAA869v001;9;pc-6.1
37073;14663;AAE074v001;10;pc-6.1
37074;14663;AAE075v001;11;pc-6.1
37075;14663;AAE080v001;12;pc-6.1
37076;14663;AAE081v001;13;pc-6.1
37077;14663;AAE125v001;14;pc-6.1
37078;14663;AAE126v001;15;pc-6.1
37079;14663;AAE082v001;16;pc-6.1
37080;14663;AAE076v001;17;pc-6.1
37081;14663;AAA868v001;18;pc-6.1
37082;14663;AAA871v001;19;pc-6.1
37083;14663;AAE077v001;20;pc-6.1
37084;14663;AAE073v001;21;pc-6.1
37085;14663;AAA929v001;22;pc-6.1
37086;14663;AAE083v001;23;pc-6.1
37087;14663;AAA930v001;24;pc-6.1
37088;14663;AAA925v001;25;pc-6.1
37089;14663;AAE072v001;26;pc-6.1
37090;14663;AAA870v001;27;pc-6.1
37091;14663;AAA926v001;28;pc-6.1
37092;14663;AAA270v001;29;pc-6.1
37093;14663;AAA008v001;30;pc-6.1
37094;14666;AAA762v001;1;pc-6.1
37095;14666;AAA854v001;2;pc-6.1
37096;14666;AAA270v001;3;pc-6.1
37344;14737;AAA071v001;1;pc-6.1
37345;14737;AAA067v001;2;pc-6.1
37346;14737;AAA270v001;3;pc-6.1
37347;14743;AAA938v001;1;pc-6.1
37348;14743;AAA270v001;2;pc-6.1
37349;14743;AAA008v001;3;pc-6.1
37225;14696;AAA793v001;1;pc-6.1
37226;14696;AAA909v001;2;pc-6.1
37227;14696;AAA725v001;3;pc-6.1
37228;14696;AAA270v001;4;pc-6.1
37229;14698;AAE181v001;1;pc-6.1
37230;14698;AAA910v001;2;pc-6.1
