Wert_ID;Wertbezeichnung;Klassifikationssystem_ID
EAB882v001;CBN;pc-5.1
EAB883v001;Walzenrund;pc-5.1
EAB884v001;Walzenkegel;pc-5.1
EAB885v001;Spitzbogen;pc-5.1
EAB886v001;Kegel;pc-5.1
EAB887v001;Topf;pc-5.1
EAB890v001;Zirkon/Korund;pc-5.1
EAB891v001;Korund/Siliziumcarbid;pc-5.1
EAB892v001;Stahl/Gusseisen;pc-5.1
EAB893v001;Stahl/Gusseisen/INOX;pc-5.1
EAB894v001;Alu/NE-Metalle;pc-5.1
EAB895v001;Gusshaut;pc-5.1
EAB896v001;Gusseisen/Stein;pc-5.1
EAB897v001;Handeinsatz;pc-5.1
EAB898v001;stationärer Einsatz;pc-5.1
EAB899v001;Korund/SIC;pc-5.1
EAB900v001;Stahl/INOX/Gusseisen/NE;pc-5.1
EAB901v001;Stahl/NE-Metalle;pc-5.1
EAB902v001;Gusseisen/Stein/Kunststoff;pc-5.1
EAB903v001;10 mm;pc-5.1
EAB904v001;32 mm;pc-5.1
EAB905v001;25,4 mm;pc-5.1
EAB906v001;40 mm;pc-5.1
EAB907v001;60 mm;pc-5.1
EAB908v001;76,2 mm;pc-5.1
EAB909v001;Zündkerzenbürste;pc-5.1
EAB910v001;Feinmechanikerbürste;pc-5.1
EAB911v001;5,8 Zoll;pc-5.1
EAB912v001;Kunststoff SIC;pc-5.1
EAB913v001;Draht gewellt;pc-5.1
EAB914v001;14 mm;pc-5.1
EAB915v001;50,8 mm;pc-5.1
EAB916v001;51 mm;pc-5.1
EAB917v001;Pockholz;pc-5.1
EAB918v001;hohl;pc-5.1
EAB919v001;schräg;pc-5.1
EAB920v001;Trapezprofil;pc-5.1
EAB921v001;Omegaprofil;pc-5.1
EAB922v001;U-Profil;pc-5.1
EAB923v001;L-Rammschutz;pc-5.1
EAB924v001;U-Rammschutz;pc-5.1
EAB925v001;Stützenschutz;pc-5.1
EAB926v001;Rammschutzwand;pc-5.1
EAB927v001;FEM;pc-5.1
EAB928v001;GS;pc-5.1
EAB929v001;100 %;pc-5.1
EAB930v001;75 %;pc-5.1
EAB931v001;50 %;pc-5.1
EAB932v001;Lochblech;pc-5.1
EAB933v001;Vollblech;pc-5.1
EAB934v001;kombiniert;pc-5.1
EAB935v001;geclincht;pc-5.1
EAB936v001;vormontiert;pc-5.1
EAB937v001;Normalgeflecht;pc-5.1
EAB938v001;Feingeflecht;pc-5.1
EAB939v001;Kernmantelgeflecht;pc-5.1
EAB940v001;Aramide;pc-5.1
EAB941v001;Sisal;pc-5.1
EAB942v001;Polyfaser;pc-5.1
EAB943v001;Naturkautschuk;pc-5.1
EAB944v001;DIN 83307;pc-5.1
EAB945v001;DIN EN 696;pc-5.1
EAB946v001;DIN EN 698;pc-5.1
EAB947v001;DIN EN 699;pc-5.1
EAB948v001;DIN EN 700;pc-5.1
EAB949v001;DIN EN 701;pc-5.1
EAB950v001;DIN 83329;pc-5.1
EAB951v001;Jute;pc-5.1
EAB952v001;zum Aufnähen;pc-5.1
EAB953v001;ISO 7738;pc-5.1
EAB954v001;Spezialbeschichtung;pc-5.1
EAB955v001;Blechkasten;pc-5.1
EAB956v001;Kunststoffkasten;pc-5.1
EAB957v001;Etui/Tasche;pc-5.1
EAB958v001;HF schweißbar;pc-5.1
EAB959v001;DIN 3415A;pc-5.1
EAB960v001;Spezialgeflecht;pc-5.1
EAB961v001;extrudiert/gespritzt;pc-5.1
EAB962v001;Schweißstab, G I;pc-5.1
EAB963v001;Schweißstab, G II;pc-5.1
EAB966v001;0.1-2 mm;pc-5.1
EAB967v001;0.5-9 mm;pc-5.1
EAB969v001;Bohrstange PWLN 95°;pc-5.1
EAB970v001;Bohrstange SCLC 95°;pc-5.1
EAB971v001;Bohrstange SDUC 93°;pc-5.1
EAB973v001;N020;pc-5.1
EAB974v001;N074;pc-5.1
EAB975v001;doppelt belegt;pc-5.1
EAB976v001;einfach belegt;pc-5.1
EAB977v001;HSS-Drehstähle;pc-5.1
EAB978v001;Obermesser;pc-5.1
EAB979v001;Untermesser;pc-5.1
EAB982v001;T10;pc-5.1
EAB983v001;T15;pc-5.1
EAB984v001;T20;pc-5.1
EAB993v001;T8;pc-5.1
EAB994v001;T9;pc-5.1
EAB995v001;39;pc-5.1
EAB996v001;41;pc-5.1
EAB997v001;43;pc-5.1
EAB998v001;44;pc-5.1
EAB999v001;45;pc-5.1
EAC001v001;46;pc-5.1
EAC002v001;Universalgröße;pc-5.1
EAC006v001;flach-breite Backen;pc-5.1
EAC007v001;flach-runde Backen;pc-5.1
EAC008v001;lange, flach-runde Backen;pc-5.1
EAC012v001;HSS für Stahl und Alu;pc-5.1
EAC013v001;HSS-E für rostfreien Stahl;pc-5.1
EAC014v001;konkave Sichelform;pc-5.1
EAC015v001;leicht konvex;pc-5.1
EAC016v001;Keilspitze;pc-5.1
EAC017v001;Rundspitze;pc-5.1
EAC018v001;wieder-lösbar;pc-5.1
EAC019v001;permanent;pc-5.1
EAC020v001;Moltoprenbezug;pc-5.1
EAC021v001;Perlonbezug;pc-5.1
EAC022v001;Superflockbezug;pc-5.1
EAC023v001;mit Morsekegel;pc-5.1
EAC024v001;Klemmbügel;pc-5.1
EAC025v001;Spannblock, Anschraubplatte;pc-5.1
EAC026v001;Spannblock, Klemmbügel;pc-5.1
EAC027v001;mit Manometer;pc-5.1
EAC028v001;ohne Manometer;pc-5.1
EAC029v001;SK 40;pc-5.1
EAC030v001;SK 50;pc-5.1
EAC031v001;Sägeblatt für Eisen;pc-5.1
EAC032v001;Universal-Sägeblatt;pc-5.1
EAC033v001;52 Blatt;pc-5.1
EAC037v001;4-teilig;pc-5.1
EAC038v001;Chrom glänzend;pc-5.1
EAC039v001;Chrom matt;pc-5.1
EAC040v001;Edelstahlfinish;pc-5.1
EAC041v001;Fahrgestell;pc-5.1
EAC042v001;Deckel;pc-5.1
EAC043v001;mit Griff;pc-5.1
EAC044v001;für Flascheneinwurf;pc-5.1
EAC045v001;für Papiereinwurf;pc-5.1
EAC046v001;Schwingdeckel;pc-5.1
EAC047v001;Stahlblech Silber;pc-5.1
EAC048v001;Stahlblech weiß;pc-5.1
EAC049v001;HD;pc-5.1
EAC050v001;ND;pc-5.1
EAC051v001;Aufbaueinheit;pc-5.1
EAC052v001;Grundeinheit;pc-5.1
EAC053v001;Kombieinheit;pc-5.1
EAC054v001;lichtgrau;pc-5.1
EAC055v001;zum Aufdübeln;pc-5.1
EAC056v001;kippbar;pc-5.1
EAC057v001;gelb verzinkt;pc-5.1
EAC058v001;höhenverstellbar;pc-5.1
EAC059v001;enzianblau;pc-5.1
EAC061v001;matt gebürstet;pc-5.1
EAC062v001;matt vernickelt;pc-5.1
EAC063v001;Längsteiler;pc-5.1
EAC064v001;Querteiler;pc-5.1
EAC065v001;DIN A4;pc-5.1
EAC066v001;DIN A5;pc-5.1
EAC067v001;schwenkbar bis 45°;pc-5.1
EAC068v001;13 mm;pc-5.1
EAC069v001;Drückergarnitur;pc-5.1
EAC070v001;Türdrücker;pc-5.1
EAC071v001;Wechselgarnitur;pc-5.1
EAC072v001;Edelstahl matt;pc-5.1
EAC073v001;naturfarbig;pc-5.1
EAC074v001;satiniert verchromt;pc-5.1
EAC075v001;reinweiß;pc-5.1
EAC076v001;neusilberfarbig;pc-5.1
EAC077v001;bronzefarbig;pc-5.1
EAC078v001;topzink;pc-5.1
EAC079v001;hell verzinkt;pc-5.1
EAC080v001;Messinghahn;pc-5.1
EAC085v001;mit Totmannstellung;pc-5.1
EAC086v001;SW 1;pc-5.1
EAC087v001;SW 2;pc-5.1
EAC088v001;braun lackiert;pc-5.1
EAC089v001;weiß lackiert;pc-5.1
EAC090v001;betongrau;pc-5.1
EAC091v001;Viskose-Naturfaser;pc-5.1
EAC092v001;Hydro-Spezial;pc-5.1
EAC093v001;saugstark;pc-5.1
EAC094v001;Stahlrohr steckbar;pc-5.1
EAC095v001;anthrazit-meliert;pc-5.1
EAC096v001;blau-meliert;pc-5.1
EAC097v001;braun-meliert;pc-5.1
EAC098v001;graubeige;pc-5.1
EAC099v001;orange-meliert;pc-5.1
EAC100v001;rostbraun;pc-5.1
EAC101v001;2-armig;pc-5.1
EAC102v001;3-armig;pc-5.1
EAC103v001;Folie selbstklebend;pc-5.1
EAC104v001;verzinkt chromatiert;pc-5.1
EAC105v001;Handabroller;pc-5.1
EAC106v001;Ersatzmesser;pc-5.1
EAC107v001;superhart;pc-5.1
EAC108v001;5-Finger;pc-5.1
EAC109v001;Fäustling;pc-5.1
EAC110v001;Aramide/Alu;pc-5.1
EAC111v001;Sebatanleder/Alu;pc-5.1
EAC112v001;mit Alueinlage;pc-5.1
EAC113v001;mit Isoliereinlage;pc-5.1
EAC114v001;Verbundglas;pc-5.1
EAC115v001;grün/gelb;pc-5.1
EAC120v001;62;pc-5.1
EAC121v001;schwarz atramentiert;pc-5.1
EAC122v001;Rothaarmischung;pc-5.1
EAC123v001;DIN A3;pc-5.1
EAC124v001;mit abgeflachten Spitzen;pc-5.1
EAC125v001;stahlblank;pc-5.1
EAC126v001;BW;pc-5.1
EAC127v001;KW;pc-5.1
EAC128v001;UW;pc-5.1
EAC129v001;VW;pc-5.1
EAC130v001;mit Feststeller;pc-5.1
EAC135v001;Einschlagstift;pc-5.1
EAC136v001;himmelblau;pc-5.1
EAC137v001;zum Selbstbohren;pc-5.1
EAC140v001;limba;pc-5.1
EAC141v001;cremeweiß;pc-5.1
EAC142v001;Buchstabe A;pc-5.1
EAC143v001;Buchstabe B;pc-5.1
EAC144v001;Ziffer 0;pc-5.1
EAC145v001;Ziffer 1;pc-5.1
EAC146v001;Ziffer 2;pc-5.1
EAC147v001;Ziffer 3;pc-5.1
EAC148v001;Ziffer 4;pc-5.1
EAC149v001;Ziffer 5;pc-5.1
EAC150v001;Ziffer 6;pc-5.1
EAC151v001;Ziffer 7;pc-5.1
EAC152v001;Ziffer 8;pc-5.1
EAC153v001;Ziffer 9;pc-5.1
EAC154v001;A3;pc-5.1
EAC155v001;A4;pc-5.1
EAC156v001;A5;pc-5.1
EAC157v001;A6;pc-5.1
EAC158v001;pink;pc-5.1
EAC159v001;Flachdeckel;pc-5.1
EAC160v001;Rillenprofil;pc-5.1
EAC161v001;Stollenprofil;pc-5.1
EAC162v001;Edelstahl rostfrei;pc-5.1
EAC163v001;mit Bügel;pc-5.1
EAC164v001;ohne Bügel;pc-5.1
EAC165v001;Zusatzbehälter;pc-5.1
EAC166v001;silber-metallic;pc-5.1
EAC167v001;BB;pc-5.1
EAC168v001;PZ;pc-5.1
EAC170v001;SK 30;pc-5.1
EAC171v001;7-Loch;pc-5.1
EAC172v001;8-Loch;pc-5.1
EAC173v001;6-Loch;pc-5.1
EAC177v001;Tissue;pc-5.1
EAC178v001;naturweiß;pc-5.1
EAC179v001;Interfold;pc-5.1
EAC180v001;Zickzack;pc-5.1
EAC181v001;8 mm;pc-5.1
EAC183v001;B6;pc-5.1
EAC184v001;Wandgerät;pc-5.1
EAC185v001;graphit;pc-5.1
EAC186v001;Kunststoff-Tauchisolation;pc-5.1
EAC190v001;Schaber;pc-5.1
EAC191v001;Gleitschiene;pc-5.1
EAC192v001;Normalschiene;pc-5.1
EAC193v001;mit Zacken;pc-5.1
EAC194v001;ohne Zacken;pc-5.1
EAC195v001;C-Form;pc-5.1
EAC200v001;Kopfband;pc-5.1
EAC201v001;mit Aluverschluss;pc-5.1
EAC202v001;mit Edelstahlverschluss;pc-5.1
EAC203v001;mit Gitter;pc-5.1
EAC204v001;gleichschenklig;pc-5.1
EAC205v001;ungleichschenklig;pc-5.1
EAC206v001;mit;pc-5.1
EAC208v001;38-teilig;pc-5.1
EAC209v001;42-teilig;pc-5.1
EAC210v001;Haustür;pc-5.1
EAC211v001;Zimmertür;pc-5.1
EAC212v001;goldfarbig;pc-5.1
EAC214v001;E18;pc-5.1
EAC215v001;E33;pc-5.1
EAC216v001;spritzwassergeschützt;pc-5.1
EAC217v001;großer Stecker;pc-5.1
EAC218v001;kleiner Stecker;pc-5.1
EAC219v001;einliegend;pc-5.1
EAC220v001;dreieckig;pc-5.1
EAC221v001;mittelschwer;pc-5.1
EAC222v001;2-türig;pc-5.1
EAC223v001;3-türig;pc-5.1
EAC229v001;OB;pc-5.1
EAC232v001;Brenngas;pc-5.1
EAC234v001;Bad;pc-5.1
EAC235v001;PZW;pc-5.1
EAC236v001;abgerundet;pc-5.1
EAC237v001;Patrone;pc-5.1
EAC238v001;Schmierstoffspray;pc-5.1
EAC239v001;Montagepaste;pc-5.1
EAC240v001;Schmierfett;pc-5.1
EAC241v001;Öle/Wachse;pc-5.1
EAC242v001;Lacke;pc-5.1
EAC243v001;Schweißtechnik;pc-5.1
EAC244v001;Kunststofftechnik;pc-5.1
EAC245v001;Sprühdose;pc-5.1
EAC246v001;Antistatik;pc-5.1
EAC247v001;EMV;pc-5.1
EAC248v001;temporär;pc-5.1
EAC249v001;Schaumreiniger;pc-5.1
EAC250v001;Edelstahlreiniger;pc-5.1
EAC251v001;Kontaktreiniger;pc-5.1
EAC252v001;Bildschirmreiniger;pc-5.1
EAC253v001;Dichtungsentferner;pc-5.1
EAC254v001;Etikettenlöser;pc-5.1
EAC255v001;Entfetter;pc-5.1
EAC256v001;Druckerreiniger;pc-5.1
EAC257v001;Gehäusereiniger;pc-5.1
EAC258v001;Leiterplattenreiniger;pc-5.1
EAC259v001;Spezialreiniger;pc-5.1
EAC260v001;Formenreiniger;pc-5.1
EAC261v001;Bremsenreiniger;pc-5.1
EAC262v001;Kaltreiniger;pc-5.1
EAC263v001;KfZ-Spezialreiniger;pc-5.1
EAC264v001;unlackiert;pc-5.1
EAC265v001;Zapfen;pc-5.1
EAC266v001;Gewindebuchse;pc-5.1
EAC267v001;Gewindebohrung;pc-5.1
EAC268v001;Gewindezapfen;pc-5.1
EAC269v001;Durchgangsbohrung mit Senkung;pc-5.1
EAC270v001;Durchgangsbohrung ohne Senkung;pc-5.1
EAC271v001;feinst;pc-5.1
EAC272v001;quer;pc-5.1
EAC273v001;längs;pc-5.1
EAC274v001;10 Minuten;pc-5.1
EAC275v001;Hand;pc-5.1
EAC276v001;radial;pc-5.1
EAC277v001;längs und quer;pc-5.1
EAC278v001;Euro-Stahltypen;pc-5.1
EAC279v001;Zahlen;pc-5.1
EAC280v001;Buchstaben;pc-5.1
EAC281v001;Leertypen;pc-5.1
EAC282v001;Komplettsatz;pc-5.1
EAC283v001;1,0-5,0;pc-5.1
EAC284v001;6,0;pc-5.1
EAC285v001;10,0;pc-5.1
EAC286v001;biegsam;pc-5.1
EAC287v001;Teleskop;pc-5.1
EAC288v001;zentrale Klemmung;pc-5.1
EAC289v001;flach und rund;pc-5.1
EAC290v001;Handriemen;pc-5.1
EAC291v001;D-Griff;pc-5.1
EAC292v001;Anschlusskabel;pc-5.1
EAC293v001;Arretierstift;pc-5.1
EAC294v001;1,0;pc-5.1
EAC295v001;2,0;pc-5.1
EAC296v001;2,5;pc-5.1
EAC297v001;3,0;pc-5.1
EAC298v001;4,0;pc-5.1
EAC299v001;5,0;pc-5.1
EAC300v001;8,0;pc-5.1
EAC301v001;12,0;pc-5.1
EAC302v001;15,0;pc-5.1
EAC303v001;scharf graviert;pc-5.1
EAC304v001;Radien graviert;pc-5.1
EAC305v001;Radien punktiert graviert;pc-5.1
EAC306v001;Gleiter;pc-5.1
EAC307v001;voll;pc-5.1
EAC308v001;Teil;pc-5.1
EAC309v001;einschraubbar;pc-5.1
EAC310v001;einpressbar;pc-5.1
EAC311v001;Frontbefestigung;pc-5.1
EAC312v001;Aufsteckhalter vorn;pc-5.1
EAC313v001;Aufsteckhalter hinten;pc-5.1
EAC314v001;Tablarbodenkupplung;pc-5.1
EAC315v001;eindrückbar;pc-5.1
EAC316v001;aufliegend Mittelwand;pc-5.1
EAC317v001;aufliegend Seitenwand;pc-5.1
EAC318v001;aufschrauben;pc-5.1
EAC319v001;einlassen;pc-5.1
EAC320v001;einbohrbar;pc-5.1
EAC321v001;vernickelt hochglänzend;pc-5.1
EAC322v001;braun gefärbt;pc-5.1
EAC323v001;durchgerieben;pc-5.1
EAC324v001;hochglanz vergoldet;pc-5.1
EAC325v001;stumpf einliegend;pc-5.1
EAC326v001;stumpf zurückliegend;pc-5.1
EAC327v001;überfälzt;pc-5.1
EAC328v001;stumpf aufliegend;pc-5.1
EAC329v001;einnutbar;pc-5.1
EAC330v001;steck-/schraubbar;pc-5.1
EAC331v001;nagelbar;pc-5.1
EAC332v001;einlassbar;pc-5.1
EAC333v001;einhängbar;pc-5.1
EAC334v001;hochglanz verchromt;pc-5.1
EAC335v001;Drehtablar;pc-5.1
EAC336v001;Rundkorb;pc-5.1
EAC339v001;Schwenkarm;pc-5.1
EAC340v001;Fußstützring;pc-5.1
EAC341v001;Tischplattenträger;pc-5.1
EAC342v001;Tischfuß;pc-5.1
EAC344v001;Ablagekorb;pc-5.1
EAC345v001;Ablagebord;pc-5.1
EAC346v001;Gewürzbord;pc-5.1
EAC347v001;Rollenhalter;pc-5.1
EAC348v001;Tütenhalter;pc-5.1
EAC349v001;Messerhalter;pc-5.1
EAC350v001;nutbar;pc-5.1
EAC351v001;Laufschiene oben;pc-5.1
EAC352v001;Laufschiene unten;pc-5.1
EAC353v001;Führungsschiene oben;pc-5.1
EAC354v001;Führungsschiene unten;pc-5.1
EAC355v001;Falttür;pc-5.1
EAC356v001;Zargenwinkel;pc-5.1
EAC357v001;Verstärkungsleiste;pc-5.1
EAC358v001;Dreieckplatte;pc-5.1
EAC359v001;Bürste;pc-5.1
EAC360v001;verschließbar;pc-5.1
EAC361v001;Filz;pc-5.1
EAC362v001;Nagel;pc-5.1
EAC363v001;stecken;pc-5.1
EAC364v001;Tischgestell;pc-5.1
EAC365v001;Möbelgestell;pc-5.1
EAC366v001;galvanisiert;pc-5.1
EAC367v001;Montageplatte fest;pc-5.1
EAC368v001;Montageplatte lose;pc-5.1
EAC369v001;Einschlagmutter;pc-5.1
EAC370v001;Halteplatte;pc-5.1
EAC371v001;Doppelwinkel;pc-5.1
EAC372v001;Rohrkappe;pc-5.1
EAC373v001;anschraubbar;pc-5.1
EAC374v001;einschlagbar;pc-5.1
EAC375v001;ausziehbar;pc-5.1
EAC376v001;schwenkbar;pc-5.1
EAC377v001;Relingsystem;pc-5.1
EAC378v001;Flaschenkorb;pc-5.1
EAC379v001;Einhängekorb;pc-5.1
EAC380v001;Tablarträger;pc-5.1
EAC381v001;Tablarboden;pc-5.1
EAC382v001;Trennstab;pc-5.1
EAC383v001;Viertelkreis;pc-5.1
EAC384v001;Dreiviertelkreis;pc-5.1
EAC385v001;Vollkreis;pc-5.1
EAC386v001;Eckschrankdrehbeschlag;pc-5.1
EAC387v001;Auszieh-Schwenkbeschlag;pc-5.1
EAC388v001;Tragrahmen;pc-5.1
EAC389v001;Hängeregister;pc-5.1
EAC390v001;Schubladeneinteilung;pc-5.1
EAC391v001;aufschraubbar;pc-5.1
EAC392v001;Schlüssel;pc-5.1
EAC393v001;Dorn;pc-5.1
EAC394v001;Karte;pc-5.1
EAC395v001;magnetisch;pc-5.1
EAC396v001;Falle;pc-5.1
EAC397v001;Riegel;pc-5.1
EAC398v001;Riegel und Drehstange;pc-5.1
EAC399v001;Riegel und Schubstange;pc-5.1
EAC400v001;Hebel;pc-5.1
EAC401v001;Druck;pc-5.1
EAC402v001;Schließhaken;pc-5.1
EAC403v001;finish;pc-5.1
EAC404v001;Grendel;pc-5.1
EAC405v001;Schub;pc-5.1
EAC406v001;Holzgewinde;pc-5.1
EAC407v001;Enddübel;pc-5.1
EAC408v001;Einschraubdübel;pc-5.1
EAC409v001;Gelenkdübel;pc-5.1
EAC410v001;Schnellmontagedübel;pc-5.1
EAC411v001;Doppeldübel;pc-5.1
EAC412v001;Einschlagdoppeldübel;pc-5.1
EAC413v001;Spreizmuffe;pc-5.1
EAC414v001;Gewindemuffe;pc-5.1
EAC415v001;Doppelmuffe;pc-5.1
EAC416v001;Aluminiumfinish;pc-5.1
EAC417v001;einfräsbar;pc-5.1
EAC418v001;Einfachvierkant (Rechtsanzug);pc-5.1
EAC419v001;Doppelvierkant (Rechts-/Linksanzug);pc-5.1
EAC420v001;DIN ISO 2936;pc-5.1
EAC421v001;ähnlich DIN ISO 2936;pc-5.1
EAC422v001;Stegform/Flachkant G7;pc-5.1
EAC423v001;Sonderstahl;pc-5.1
EAC424v001;DIN ISO 2380-1;pc-5.1
EAC425v001;Doppelsechskant;pc-5.1
EAC426v001;einwärtsöffnend;pc-5.1
EAC427v001;auswärtsöffnend;pc-5.1
EAC428v001;anschweißbar;pc-5.1
EAC429v001;Objekt (inkl. Brand-, Rauch-, Schallschutz);pc-5.1
EAC430v001;Wohnraum;pc-5.1
EAC431v001;Metallbau;pc-5.1
EAC432v001;Messingring;pc-5.1
EAC433v001;Kunststoff (Stahlkern);pc-5.1
EAC434v001;Einnietmutter;pc-5.1
EAC435v001;Metalltor;pc-5.1
EAC436v001;Holztor;pc-5.1
EAC437v001;Metall- und Holztor;pc-5.1
EAC438v001;zum Einmauern;pc-5.1
EAC439v001;Holzzarge;pc-5.1
EAC440v001;Metallzarge;pc-5.1
EAC441v001;2 Dimensional;pc-5.1
EAC442v001;3 Dimensional;pc-5.1
EAC443v001;Wohnbereich;pc-5.1
EAC444v001;Objektbereich;pc-5.1
EAC445v001;Behördenbereich;pc-5.1
EAC446v001;Feuerschutzabschluss;pc-5.1
EAC447v001;Stulp gefälzt, abgerundet;pc-5.1
EAC448v001;Stulp gefälzt, kantig;pc-5.1
EAC449v001;Stulp stumpf, abgerundet;pc-5.1
EAC450v001;Stulp stumpf, kantig;pc-5.1
EAC451v001;Stulp schräg;pc-5.1
EAC452v001;Druckguss;pc-5.1
EAC453v001;vorgerichtet für Profilzylinder;pc-5.1
EAC454v001;Buntbart;pc-5.1
EAC455v001;WC/Bad;pc-5.1
EAC456v001;Zuhaltungsschloss;pc-5.1
EAC457v001;ohne Lochung;pc-5.1
EAC458v001;Riegel vorliegend;pc-5.1
EAC460v001;Zirkelriegel;pc-5.1
EAC461v001;Querriegel;pc-5.1
EAC462v001;Hakenfalle;pc-5.1
EAC463v001;DIN 5234;pc-5.1
EAC472v001;feststehende Klinge;pc-5.1
EAC473v001;Klappmesser;pc-5.1
EAC474v001;Sicherheitsmesser;pc-5.1
EAC475v001;Multifunktionswerkzeug;pc-5.1
EAC476v001;auswechselbare Schneide;pc-5.1
EAC477v001;Karbonstahl;pc-5.1
EAC478v001;Kabelschuh;pc-5.1
EAC479v001;RJ11;pc-5.1
EAC480v001;RG 58/59;pc-5.1
EAC481v001;NYM;pc-5.1
EAC482v001;kurzschlussfest;pc-5.1
EAC483v001;ASI;pc-5.1
EAC486v001;gerollt;pc-5.1
EAC487v001;Bandware;pc-5.1
EAC488v001;lose Ware;pc-5.1
EAC489v001;Sortimente;pc-5.1
EAC490v001;2:1;pc-5.1
EAC491v001;3:1;pc-5.1
EAC492v001;Endlosband;pc-5.1
EAC493v001;in Kunststoffgehäuse;pc-5.1
EAC494v001;Leuchtenklemme;pc-5.1
EAC495v001;Trennstege;pc-5.1
EAC496v001;Kunststoff ABS;pc-5.1
EAC497v001;Kunststoff HDPE;pc-5.1
EAC498v001;S08F-SCLC 06 - links;pc-5.1
EAC499v001;S08F-SCLC 06 - rechts;pc-5.1
EAC500v001;S10H-SCLC 06 - links;pc-5.1
EAC501v001;S10H-SCLC 06 - rechts;pc-5.1
EAC502v001;S10H-SDUC 07 - links;pc-5.1
EAC503v001;S10H-SDUC 07 - rechts;pc-5.1
EAC504v001;S12K-SCLC 06 - links;pc-5.1
EAC505v001;S12K-SCLC 06 - rechts;pc-5.1
EAC506v001;S12K-SDUC 07 - links;pc-5.1
EAC507v001;S12K-SDUC 07 - rechts;pc-5.1
EAC508v001;S16M-SCLC 09 - links;pc-5.1
EAC509v001;S16M-SCLC 09 - rechts;pc-5.1
EAC510v001;S16M-SDUC 07 - links;pc-5.1
EAC511v001;S16M-SDUC 07 - rechts;pc-5.1
EAC512v001;S20S-SCLC 09 - links;pc-5.1
EAC513v001;S20S-SCLC 09 - rechts;pc-5.1
EAC514v001;S20S-SDUC 11 - links;pc-5.1
EAC515v001;S20S-SDUC 11 - rechts;pc-5.1
EAC516v001;S25T-PWLN 08 - links;pc-5.1
EAC517v001;S25T-PWLN 08 - rechts;pc-5.1
EAC518v001;S32U-PWLN 08 - links;pc-5.1
EAC519v001;S32U-PWLN 08 - rechts;pc-5.1
EAC520v001;T7;pc-5.1
EAC526v001;Bottich, mit Griffmulden;pc-5.1
EAC527v001;Eimer, mit Bügel;pc-5.1
EAC528v001;Hobby;pc-5.1
EAC529v001;Profi;pc-5.1
EAC530v001;1/1 Stein;pc-5.1
EAC531v001;1/2 Stein;pc-5.1
EAC532v001;mit Pedal;pc-5.1
EAC533v001;kantig;pc-5.1
EAC534v001;7501;pc-5.1
EAC535v001;7502;pc-5.1
EAC536v001;harte Lauffläche für weiche Böden;pc-5.1
EAC537v001;weiche Lauffläche für harte Böden;pc-5.1
EAC538v001;31/65-75;pc-5.1
EAC539v001;34/80-90;pc-5.1
EAC540v001;Bad NR/FBM;pc-5.1
EAC541v001;Bad SK/OL;pc-5.1
EAC542v001;Bad/WC (mit Riegelolive);pc-5.1
EAC543v001;für Basis-Türwächter;pc-5.1
EAC544v001;für EH-Türwächter;pc-5.1
EAC552v001;U-Hebeltürkantriegel;pc-5.1
EAC553v001;U-Türkantriegel;pc-5.1
EAC554v001;10x10;pc-5.1
EAC555v001;4x4;pc-5.1
EAC556v001;6x6;pc-5.1
EAC557v001;8x8;pc-5.1
EAC558v001;PCLN 2020 K 12 links;pc-5.1
EAC559v001;PCLN 2020 K 12 rechts;pc-5.1
EAC560v001;SCLC 1616 H09-rechts;pc-5.1
EAC561v001;SCLC 2020 K12-M-A-links;pc-5.1
EAC562v001;SIR 1820P16 rechts;pc-5.1
EAC563v001;SCLC 2525 M12-M-A-rechts;pc-5.1
EAC564v001;SCLC 1212 F09-links;pc-5.1
EAC565v001;SDJC 2020 K 11-M rechts;pc-5.1
EAC566v001;SDJC 2525 M 11-M links;pc-5.1
EAC567v001;SDJC 2525 M 11-M rechts;pc-5.1
EAC568v001;SER 2020 K16-rechts;pc-5.1
EAC569v001;SCLC 2525 M12-M-A-links;pc-5.1
EAC570v001;SDJC 2020 K 11-M links;pc-5.1
EAC571v001;PCLN 2525 M 12 links;pc-5.1
EAC572v001;PCLN 2525 M 12 rechts;pc-5.1
EAC573v001;PWLN 2525 M 08 rechts;pc-5.1
EAC574v001;PDJN 2525 M 15 rechts;pc-5.1
EAC575v001;PWLN 2020 K 08 links;pc-5.1
EAC576v001;PWLN 2020 K 08 rechts;pc-5.1
EAC577v001;PWLN 2525 M 08 links;pc-5.1
EAC578v001;SCLC 2020 K12-M-A-rechts;pc-5.1
EAC579v001;SCLC 1212 F09-rechts;pc-5.1
EAC580v001;SCLC 1616 H09-links;pc-5.1
EAC581v001;PDJN 2020 K 15 links;pc-5.1
EAC582v001;SER 2525 M16-rechts;pc-5.1
EAC583v001;SIR 1416N16-0-rechts;pc-5.1
EAC584v001;PDJN 2020 K 15 rechts;pc-5.1
EAC585v001;PDJN 2525 M 15 links;pc-5.1
EAC588v001;Visitenkarte;pc-5.1
EAC589v001;Kreditkarte;pc-5.1
EAC590v001;10:10;pc-5.1
EAC591v001;100:100;pc-5.1
EAC592v001;25:25;pc-5.1
EAC593v001;25x5;pc-5.1
EAC594v001;30x6;pc-5.1
EAC595v001;35x7;pc-5.1
EAC596v001;40x8;pc-5.1
EAC597v001;45x10;pc-5.1
EAC598v001;50x10;pc-5.1
EAC599v001;Fichte;pc-5.1
