KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
41622,00;16987,00;AAA270v001;2,00;pc-5.1
41623,00;16987,00;AAA008v001;3,00;pc-5.1
41624,00;16990,00;AAC707v001;1,00;pc-5.1
41625,00;16990,00;AAC708v001;2,00;pc-5.1
41626,00;16990,00;AAB273v001;3,00;pc-5.1
41627,00;16990,00;AAA270v001;4,00;pc-5.1
41628,00;16989,00;AAC701v001;1,00;pc-5.1
41629,00;16989,00;AAA665v001;2,00;pc-5.1
41630,00;16989,00;AAB169v001;3,00;pc-5.1
41631,00;16989,00;AAB170v001;4,00;pc-5.1
41632,00;16989,00;AAC711v001;5,00;pc-5.1
41633,00;16989,00;AAC715v001;6,00;pc-5.1
41634,00;16989,00;AAC716v001;7,00;pc-5.1
41635,00;16989,00;AAC717v001;8,00;pc-5.1
41636,00;16989,00;AAA270v001;9,00;pc-5.1
41637,00;16985,00;AAC705v001;1,00;pc-5.1
41638,00;16985,00;AAC713v001;2,00;pc-5.1
41639,00;16985,00;AAC703v001;3,00;pc-5.1
41640,00;16985,00;AAA270v001;4,00;pc-5.1
41641,00;16994,00;EAB750v001;1,00;pc-5.1
41642,00;16994,00;AAB201v001;2,00;pc-5.1
41643,00;16994,00;EAB751v001;3,00;pc-5.1
41644,00;16994,00;EAB752v001;4,00;pc-5.1
41645,00;16994,00;AAA270v001;5,00;pc-5.1
41646,00;16995,00;AAA415v001;1,00;pc-5.1
41647,00;16995,00;AAA297v001;2,00;pc-5.1
41648,00;16995,00;AAC712v001;3,00;pc-5.1
41649,00;16995,00;AAC702v001;4,00;pc-5.1
41650,00;16995,00;AAA004v001;5,00;pc-5.1
41651,00;16995,00;AAA291v001;6,00;pc-5.1
41652,00;16995,00;AAA270v001;7,00;pc-5.1
41653,00;16992,00;AAC705v001;1,00;pc-5.1
41654,00;16992,00;AAC713v001;2,00;pc-5.1
41655,00;16992,00;AAC703v001;3,00;pc-5.1
41656,00;16992,00;AAA270v001;4,00;pc-5.1
41657,00;17002,00;AAA415v001;1,00;pc-5.1
41658,00;17002,00;AAA297v001;2,00;pc-5.1
41659,00;17002,00;AAC712v001;3,00;pc-5.1
41660,00;17002,00;AAC702v001;4,00;pc-5.1
41661,00;17002,00;AAA004v001;5,00;pc-5.1
41662,00;17002,00;AAA291v001;6,00;pc-5.1
41663,00;17002,00;AAA270v001;7,00;pc-5.1
41664,00;16998,00;AAE270v001;1,00;pc-5.1
41665,00;16998,00;AAA270v001;2,00;pc-5.1
41666,00;16998,00;AAA008v001;3,00;pc-5.1
41667,00;17001,00;AAC707v001;1,00;pc-5.1
41668,00;17001,00;AAC708v001;2,00;pc-5.1
41669,00;17001,00;AAB273v001;3,00;pc-5.1
41670,00;17001,00;AAA270v001;4,00;pc-5.1
41671,00;17000,00;AAC701v001;1,00;pc-5.1
41672,00;17000,00;AAA665v001;2,00;pc-5.1
41673,00;17000,00;AAB169v001;3,00;pc-5.1
41674,00;17000,00;AAB170v001;4,00;pc-5.1
41675,00;17000,00;AAC711v001;5,00;pc-5.1
41676,00;17000,00;AAC715v001;6,00;pc-5.1
41677,00;17000,00;AAC716v001;7,00;pc-5.1
41678,00;17000,00;AAC717v001;8,00;pc-5.1
41679,00;17000,00;AAA270v001;9,00;pc-5.1
41680,00;16996,00;AAC705v001;1,00;pc-5.1
41681,00;16996,00;AAC713v001;2,00;pc-5.1
41682,00;16996,00;AAC703v001;3,00;pc-5.1
41683,00;16996,00;AAA270v001;4,00;pc-5.1
41684,00;17003,00;EAB777v001;1,00;pc-5.1
41685,00;17003,00;EAB778v001;2,00;pc-5.1
41686,00;17003,00;AAA270v001;3,00;pc-5.1
41687,00;17004,00;AAA415v001;1,00;pc-5.1
41688,00;17004,00;AAA297v001;2,00;pc-5.1
41689,00;17004,00;AAC712v001;3,00;pc-5.1
41690,00;17004,00;AAC702v001;4,00;pc-5.1
41691,00;17004,00;AAA004v001;5,00;pc-5.1
41692,00;17004,00;AAA291v001;6,00;pc-5.1
41693,00;17004,00;AAA270v001;7,00;pc-5.1
41694,00;17009,00;AAA415v001;1,00;pc-5.1
41695,00;17009,00;AAA297v001;2,00;pc-5.1
41696,00;17009,00;AAC712v001;3,00;pc-5.1
41697,00;17009,00;AAC702v001;4,00;pc-5.1
41698,00;17009,00;AAA004v001;5,00;pc-5.1
41699,00;17009,00;AAA291v001;6,00;pc-5.1
41700,00;17009,00;AAA270v001;7,00;pc-5.1
41701,00;17008,00;AAC701v001;1,00;pc-5.1
41702,00;17008,00;AAA665v001;2,00;pc-5.1
41703,00;17008,00;AAB169v001;3,00;pc-5.1
41704,00;17008,00;AAB170v001;4,00;pc-5.1
41705,00;17008,00;AAC711v001;5,00;pc-5.1
41706,00;17008,00;AAA270v001;6,00;pc-5.1
41707,00;17005,00;AAC705v001;1,00;pc-5.1
41708,00;17005,00;AAC713v001;2,00;pc-5.1
41709,00;17005,00;AAC703v001;3,00;pc-5.1
41710,00;17005,00;AAA270v001;4,00;pc-5.1
41711,00;17016,00;AAA415v001;1,00;pc-5.1
41712,00;17016,00;AAA297v001;2,00;pc-5.1
41713,00;17016,00;AAC712v001;3,00;pc-5.1
41714,00;17016,00;AAC702v001;4,00;pc-5.1
41715,00;17016,00;AAA004v001;5,00;pc-5.1
41716,00;17016,00;AAA291v001;6,00;pc-5.1
41717,00;17016,00;AAA270v001;7,00;pc-5.1
41718,00;17013,00;AAC707v001;1,00;pc-5.1
41719,00;17013,00;AAC708v001;2,00;pc-5.1
41720,00;17013,00;AAB273v001;3,00;pc-5.1
41721,00;17013,00;AAA270v001;4,00;pc-5.1
41722,00;17015,00;AAC721v001;1,00;pc-5.1
41723,00;17015,00;AAC723v001;10,00;pc-5.1
41724,00;17015,00;AAA270v001;11,00;pc-5.1
41725,00;17015,00;AAC701v001;2,00;pc-5.1
41726,00;17015,00;AAA665v001;3,00;pc-5.1
41727,00;17015,00;AAB169v001;4,00;pc-5.1
41728,00;17015,00;AAB170v001;5,00;pc-5.1
41729,00;17015,00;AAC711v001;6,00;pc-5.1
41730,00;17015,00;AAC715v001;7,00;pc-5.1
41731,00;17015,00;AAC716v001;8,00;pc-5.1
41732,00;17015,00;AAC717v001;9,00;pc-5.1
41733,00;17010,00;AAA062v001;1,00;pc-5.1
41734,00;17010,00;AAC725v001;2,00;pc-5.1
41735,00;17010,00;AAA270v001;3,00;pc-5.1
41736,00;17011,00;AAC718v001;1,00;pc-5.1
41737,00;17011,00;AAC720v001;2,00;pc-5.1
41738,00;17011,00;AAC719v001;3,00;pc-5.1
41739,00;17011,00;AAA270v001;4,00;pc-5.1
41740,00;17023,00;AAA415v001;1,00;pc-5.1
41741,00;17023,00;AAA297v001;2,00;pc-5.1
41742,00;17023,00;AAC712v001;3,00;pc-5.1
41743,00;17023,00;AAC702v001;4,00;pc-5.1
41744,00;17023,00;AAA004v001;5,00;pc-5.1
41745,00;17023,00;AAA291v001;6,00;pc-5.1
41746,00;17023,00;AAA270v001;7,00;pc-5.1
41747,00;17020,00;AAC707v001;1,00;pc-5.1
41748,00;17020,00;AAC708v001;2,00;pc-5.1
41749,00;17020,00;AAB273v001;3,00;pc-5.1
41750,00;17020,00;AAA270v001;4,00;pc-5.1
41751,00;17022,00;AAC721v001;1,00;pc-5.1
41752,00;17022,00;AAC723v001;10,00;pc-5.1
41753,00;17022,00;AAA270v001;11,00;pc-5.1
41754,00;17022,00;AAC701v001;2,00;pc-5.1
41755,00;17022,00;AAA665v001;3,00;pc-5.1
41756,00;17022,00;AAB169v001;4,00;pc-5.1
41757,00;17022,00;AAB170v001;5,00;pc-5.1
41758,00;17022,00;AAC711v001;6,00;pc-5.1
41759,00;17022,00;AAC715v001;7,00;pc-5.1
41760,00;17022,00;AAC716v001;8,00;pc-5.1
41761,00;17022,00;AAC717v001;9,00;pc-5.1
41762,00;17017,00;AAA062v001;1,00;pc-5.1
41763,00;17017,00;AAC725v001;2,00;pc-5.1
41764,00;17017,00;AAA270v001;3,00;pc-5.1
41765,00;17018,00;AAC718v001;1,00;pc-5.1
41766,00;17018,00;AAC720v001;2,00;pc-5.1
41767,00;17018,00;AAC719v001;3,00;pc-5.1
41768,00;17018,00;AAA270v001;4,00;pc-5.1
41769,00;17030,00;AAA415v001;1,00;pc-5.1
41770,00;17030,00;AAA297v001;2,00;pc-5.1
41771,00;17030,00;AAC712v001;3,00;pc-5.1
41772,00;17030,00;AAC702v001;4,00;pc-5.1
41773,00;17030,00;AAA004v001;5,00;pc-5.1
41774,00;17030,00;AAA291v001;6,00;pc-5.1
41775,00;17030,00;AAA270v001;7,00;pc-5.1
41776,00;17027,00;AAC707v001;1,00;pc-5.1
41777,00;17027,00;AAC708v001;2,00;pc-5.1
41778,00;17027,00;AAB273v001;3,00;pc-5.1
41779,00;17027,00;AAA270v001;4,00;pc-5.1
41780,00;17029,00;AAC721v001;1,00;pc-5.1
41781,00;17029,00;AAC723v001;10,00;pc-5.1
41782,00;17029,00;AAA270v001;11,00;pc-5.1
41783,00;17029,00;AAC701v001;2,00;pc-5.1
41784,00;17029,00;AAA665v001;3,00;pc-5.1
41785,00;17029,00;AAB169v001;4,00;pc-5.1
41786,00;17029,00;AAB170v001;5,00;pc-5.1
41787,00;17029,00;AAC711v001;6,00;pc-5.1
41788,00;17029,00;AAC715v001;7,00;pc-5.1
41789,00;17029,00;AAC716v001;8,00;pc-5.1
41790,00;17029,00;AAC717v001;9,00;pc-5.1
41791,00;17024,00;AAA062v001;1,00;pc-5.1
41792,00;17024,00;AAC725v001;2,00;pc-5.1
41793,00;17024,00;AAA270v001;3,00;pc-5.1
41794,00;17025,00;AAC718v001;1,00;pc-5.1
41795,00;17025,00;AAC720v001;2,00;pc-5.1
41796,00;17025,00;AAC719v001;3,00;pc-5.1
41797,00;17025,00;AAA270v001;4,00;pc-5.1
41798,00;17037,00;AAA415v001;1,00;pc-5.1
41799,00;17037,00;AAA297v001;2,00;pc-5.1
41800,00;17037,00;AAC712v001;3,00;pc-5.1
41801,00;17037,00;AAC702v001;4,00;pc-5.1
41802,00;17037,00;AAA004v001;5,00;pc-5.1
41803,00;17037,00;AAA291v001;6,00;pc-5.1
41804,00;17037,00;AAA270v001;7,00;pc-5.1
41805,00;17034,00;AAC707v001;1,00;pc-5.1
41806,00;17034,00;AAC708v001;2,00;pc-5.1
41807,00;17034,00;AAB273v001;3,00;pc-5.1
41808,00;17034,00;AAA270v001;4,00;pc-5.1
41809,00;17036,00;AAC721v001;1,00;pc-5.1
41810,00;17036,00;AAC723v001;10,00;pc-5.1
41811,00;17036,00;AAA270v001;11,00;pc-5.1
41812,00;17036,00;AAC701v001;2,00;pc-5.1
41813,00;17036,00;AAA665v001;3,00;pc-5.1
41814,00;17036,00;AAB169v001;4,00;pc-5.1
41815,00;17036,00;AAB170v001;5,00;pc-5.1
41816,00;17036,00;AAC711v001;6,00;pc-5.1
41817,00;17036,00;AAC715v001;7,00;pc-5.1
41818,00;17036,00;AAC716v001;8,00;pc-5.1
41819,00;17036,00;AAC717v001;9,00;pc-5.1
41820,00;17031,00;AAA062v001;1,00;pc-5.1
41821,00;17031,00;AAC725v001;2,00;pc-5.1
41822,00;17031,00;AAA270v001;3,00;pc-5.1
41823,00;17032,00;AAC718v001;1,00;pc-5.1
41824,00;17032,00;AAC720v001;2,00;pc-5.1
41825,00;17032,00;AAC719v001;3,00;pc-5.1
41826,00;17032,00;AAA270v001;4,00;pc-5.1
41827,00;17042,00;AAA297v001;1,00;pc-5.1
41828,00;17042,00;AAA289v001;2,00;pc-5.1
41829,00;17042,00;AAA298v001;3,00;pc-5.1
41830,00;17042,00;AAC712v001;4,00;pc-5.1
41831,00;17042,00;AAC702v001;5,00;pc-5.1
41832,00;17042,00;AAA004v001;6,00;pc-5.1
41833,00;17042,00;AAA327v001;7,00;pc-5.1
41834,00;17042,00;AAA270v001;8,00;pc-5.1
41835,00;17044,00;AAA025v001;1,00;pc-5.1
41836,00;17044,00;AAC528v001;2,00;pc-5.1
41837,00;17044,00;AAA270v001;3,00;pc-5.1
41838,00;17043,00;EAB779v001;1,00;pc-5.1
41839,00;17043,00;AAA112v001;2,00;pc-5.1
41840,00;17043,00;EAB780v001;3,00;pc-5.1
41841,00;17043,00;AAA164v001;4,00;pc-5.1
41842,00;17043,00;EAB781v001;5,00;pc-5.1
41843,00;17043,00;AAA270v001;6,00;pc-5.1
41844,00;17055,00;AAA302v001;1,00;pc-5.1
41845,00;17055,00;AAC702v001;2,00;pc-5.1
41846,00;17055,00;AAA004v001;3,00;pc-5.1
41847,00;17055,00;AAA270v001;4,00;pc-5.1
41848,00;17057,00;AAA025v001;1,00;pc-5.1
41849,00;17057,00;AAC528v001;2,00;pc-5.1
41850,00;17057,00;AAA270v001;3,00;pc-5.1
41851,00;17056,00;EAB782v001;1,00;pc-5.1
41852,00;17056,00;AAC700v001;2,00;pc-5.1
41853,00;17056,00;AAA270v001;3,00;pc-5.1
41854,00;17066,00;AAA112v001;1,00;pc-5.1
41855,00;17066,00;AAA109v001;2,00;pc-5.1
41856,00;17066,00;AAA067v001;3,00;pc-5.1
41857,00;17066,00;AAA270v001;4,00;pc-5.1
41858,00;17064,00;EAB794v001;1,00;pc-5.1
41859,00;17064,00;EAB793v001;2,00;pc-5.1
41860,00;17064,00;AAA270v001;3,00;pc-5.1
41861,00;17065,00;AAA562v001;1,00;pc-5.1
41862,00;17065,00;AAA091v001;2,00;pc-5.1
41863,00;17065,00;AAA270v001;3,00;pc-5.1
41864,00;17069,00;AAA112v001;1,00;pc-5.1
41865,00;17069,00;AAA069v001;2,00;pc-5.1
41866,00;17069,00;AAA025v001;3,00;pc-5.1
41867,00;17069,00;AAA270v001;4,00;pc-5.1
41868,00;17072,00;AAA112v001;1,00;pc-5.1
41869,00;17072,00;AAA109v001;2,00;pc-5.1
41870,00;17072,00;AAA067v001;3,00;pc-5.1
41871,00;17072,00;AAA270v001;4,00;pc-5.1
41872,00;17070,00;EAB794v001;1,00;pc-5.1
41873,00;17070,00;EAB793v001;2,00;pc-5.1
41874,00;17070,00;AAA270v001;3,00;pc-5.1
41875,00;17071,00;AAA562v001;1,00;pc-5.1
41876,00;17071,00;AAA091v001;2,00;pc-5.1
41877,00;17071,00;AAA270v001;3,00;pc-5.1
41878,00;17075,00;AAA112v001;1,00;pc-5.1
41879,00;17075,00;AAA069v001;2,00;pc-5.1
41880,00;17075,00;AAA025v001;3,00;pc-5.1
41881,00;17075,00;AAA270v001;4,00;pc-5.1
41882,00;17078,00;AAA112v001;1,00;pc-5.1
41883,00;17078,00;AAA109v001;2,00;pc-5.1
41884,00;17078,00;AAA067v001;3,00;pc-5.1
41885,00;17078,00;AAA270v001;4,00;pc-5.1
41886,00;17076,00;EAB794v001;1,00;pc-5.1
41887,00;17076,00;EAB793v001;2,00;pc-5.1
41888,00;17076,00;AAA270v001;3,00;pc-5.1
41889,00;17077,00;AAA562v001;1,00;pc-5.1
41890,00;17077,00;AAA091v001;2,00;pc-5.1
41891,00;17077,00;AAA270v001;3,00;pc-5.1
41892,00;17081,00;AAA112v001;1,00;pc-5.1
41893,00;17081,00;AAA069v001;2,00;pc-5.1
41894,00;17081,00;AAA025v001;3,00;pc-5.1
41895,00;17081,00;AAA270v001;4,00;pc-5.1
41896,00;17084,00;AAA112v001;1,00;pc-5.1
41897,00;17084,00;AAA109v001;2,00;pc-5.1
41898,00;17084,00;AAA067v001;3,00;pc-5.1
41899,00;17084,00;AAA270v001;4,00;pc-5.1
41900,00;17082,00;EAB794v001;1,00;pc-5.1
41901,00;17082,00;EAB793v001;2,00;pc-5.1
41902,00;17082,00;AAA270v001;3,00;pc-5.1
41903,00;17083,00;AAA562v001;1,00;pc-5.1
41904,00;17083,00;AAA091v001;2,00;pc-5.1
41905,00;17083,00;AAA270v001;3,00;pc-5.1
41906,00;17087,00;AAA112v001;1,00;pc-5.1
41907,00;17087,00;AAA069v001;2,00;pc-5.1
41908,00;17087,00;AAA025v001;3,00;pc-5.1
41909,00;17087,00;AAA270v001;4,00;pc-5.1
41910,00;17090,00;AAA112v001;1,00;pc-5.1
41911,00;17090,00;AAA109v001;2,00;pc-5.1
41912,00;17090,00;AAA067v001;3,00;pc-5.1
41913,00;17090,00;AAA270v001;4,00;pc-5.1
41914,00;17088,00;EAB794v001;1,00;pc-5.1
41915,00;17088,00;EAB793v001;2,00;pc-5.1
41916,00;17088,00;AAA270v001;3,00;pc-5.1
41917,00;17089,00;AAA562v001;1,00;pc-5.1
41918,00;17089,00;AAA091v001;2,00;pc-5.1
41919,00;17089,00;AAA270v001;3,00;pc-5.1
41920,00;17093,00;AAA112v001;1,00;pc-5.1
41921,00;17093,00;AAA069v001;2,00;pc-5.1
41922,00;17093,00;AAA025v001;3,00;pc-5.1
41923,00;17093,00;AAA270v001;4,00;pc-5.1
41924,00;17095,00;AAA112v001;1,00;pc-5.1
41925,00;17095,00;AAA109v001;2,00;pc-5.1
41926,00;17095,00;AAA067v001;3,00;pc-5.1
41927,00;17095,00;AAA270v001;4,00;pc-5.1
41928,00;17094,00;AAA562v001;1,00;pc-5.1
41929,00;17094,00;AAA091v001;2,00;pc-5.1
41930,00;17094,00;AAA270v001;3,00;pc-5.1
41931,00;17099,00;AAA289v001;1,00;pc-5.1
41932,00;17099,00;AAA291v001;2,00;pc-5.1
41933,00;17099,00;AAA270v001;3,00;pc-5.1
41934,00;17102,00;AAA112v001;1,00;pc-5.1
41935,00;17102,00;AAA563v001;2,00;pc-5.1
41936,00;17102,00;AAA109v001;3,00;pc-5.1
41937,00;17102,00;AAA025v001;4,00;pc-5.1
41938,00;17102,00;AAA107v001;5,00;pc-5.1
41939,00;17102,00;AAC381v001;6,00;pc-5.1
41940,00;17102,00;AAA270v001;7,00;pc-5.1
41941,00;17102,00;AAB875v001;8,00;pc-5.1
41942,00;17102,00;AAC122v001;9,00;pc-5.1
41943,00;17101,00;AAA581v001;1,00;pc-5.1
41944,00;17101,00;AAA582v001;2,00;pc-5.1
41945,00;17101,00;AAA270v001;3,00;pc-5.1
41946,00;17101,00;AAB875v001;4,00;pc-5.1
41947,00;17101,00;AAC122v001;5,00;pc-5.1
41948,00;17106,00;AAA297v001;1,00;pc-5.1
41949,00;17107,00;AAA030v001;1,00;pc-5.1
41950,00;17107,00;EAC061v001;2,00;pc-5.1
41951,00;17107,00;AAA007v001;3,00;pc-5.1
41952,00;17107,00;AAA270v001;4,00;pc-5.1
41953,00;17105,00;AAA112v001;1,00;pc-5.1
41954,00;17105,00;AAA563v001;2,00;pc-5.1
41955,00;17105,00;AAA109v001;3,00;pc-5.1
41956,00;17105,00;AAA025v001;4,00;pc-5.1
41957,00;17105,00;AAA107v001;5,00;pc-5.1
41958,00;17105,00;AAC381v001;6,00;pc-5.1
41959,00;17105,00;AAA270v001;7,00;pc-5.1
41960,00;17105,00;AAB875v001;8,00;pc-5.1
41961,00;17105,00;AAC122v001;9,00;pc-5.1
41962,00;17109,00;AAA112v001;1,00;pc-5.1
41963,00;17109,00;AAA109v001;2,00;pc-5.1
41964,00;17109,00;AAA067v001;3,00;pc-5.1
41965,00;17109,00;AAA270v001;4,00;pc-5.1
41966,00;17108,00;AAA562v001;1,00;pc-5.1
41967,00;17108,00;AAA091v001;2,00;pc-5.1
41968,00;17108,00;AAA270v001;3,00;pc-5.1
41969,00;17113,00;AAA112v001;1,00;pc-5.1
41970,00;17113,00;AAA109v001;2,00;pc-5.1
41971,00;17113,00;AAA270v001;3,00;pc-5.1
41972,00;17112,00;AAA562v001;1,00;pc-5.1
41973,00;17112,00;AAA091v001;2,00;pc-5.1
41974,00;17112,00;AAA270v001;3,00;pc-5.1
41975,00;17117,00;AAC702v001;1,00;pc-5.1
41976,00;17116,00;AAA112v001;1,00;pc-5.1
41977,00;17116,00;AAA109v001;2,00;pc-5.1
41978,00;17116,00;AAA069v001;3,00;pc-5.1
41979,00;17116,00;AAA025v001;4,00;pc-5.1
41980,00;17116,00;AAA107v001;5,00;pc-5.1
41981,00;17116,00;AAA270v001;6,00;pc-5.1
41982,00;17118,00;AAA562v001;1,00;pc-5.1
41983,00;17118,00;AAA091v001;2,00;pc-5.1
41984,00;17118,00;AAA270v001;3,00;pc-5.1
41985,00;17120,00;AAA291v001;1,00;pc-5.1
41986,00;17120,00;AAA270v001;2,00;pc-5.1
41987,00;17121,00;AAB408v001;1,00;pc-5.1
41988,00;17121,00;AAA011v001;2,00;pc-5.1
41989,00;17121,00;AAA270v001;3,00;pc-5.1
41990,00;17124,00;AAA559v001;1,00;pc-5.1
41991,00;17124,00;AAA560v001;2,00;pc-5.1
41992,00;17124,00;AAA270v001;3,00;pc-5.1
41993,00;17122,00;AAA109v001;1,00;pc-5.1
41994,00;17122,00;AAA025v001;2,00;pc-5.1
41995,00;17122,00;AAA270v001;3,00;pc-5.1
41996,00;17125,00;AAA067v001;1,00;pc-5.1
41997,00;17125,00;AAA270v001;2,00;pc-5.1
41998,00;17126,00;EAB078v001;1,00;pc-5.1
41999,00;17126,00;EAB080v001;2,00;pc-5.1
42000,00;17129,00;AAA559v001;1,00;pc-5.1
42001,00;17129,00;AAA560v001;2,00;pc-5.1
42002,00;17129,00;AAA270v001;3,00;pc-5.1
42003,00;17127,00;AAA112v001;1,00;pc-5.1
42004,00;17127,00;AAA270v001;2,00;pc-5.1
42005,00;17132,00;AAA112v001;1,00;pc-5.1
42006,00;17132,00;AAA109v001;2,00;pc-5.1
42007,00;17132,00;AAA067v001;3,00;pc-5.1
42008,00;17132,00;AAA270v001;4,00;pc-5.1
42009,00;17135,00;AAA559v001;1,00;pc-5.1
42010,00;17135,00;AAA560v001;2,00;pc-5.1
42011,00;17131,00;AAA091v001;1,00;pc-5.1
42012,00;17131,00;AAA270v001;2,00;pc-5.1
42013,00;17137,00;AAA109v001;1,00;pc-5.1
42014,00;17137,00;AAA025v001;2,00;pc-5.1
42015,00;17137,00;AAA270v001;3,00;pc-5.1
42016,00;17142,00;AAC258v001;1,00;pc-5.1
42017,00;17142,00;AAC311v001;2,00;pc-5.1
42018,00;17142,00;AAC319v001;3,00;pc-5.1
42019,00;17142,00;AAA270v001;4,00;pc-5.1
42020,00;17143,00;AAA289v001;1,00;pc-5.1
42021,00;17143,00;AAA569v001;2,00;pc-5.1
42022,00;17143,00;AAA107v001;3,00;pc-5.1
42023,00;17143,00;AAC171v001;4,00;pc-5.1
42024,00;17143,00;AAC253v001;5,00;pc-5.1
42025,00;17143,00;AAC255v001;6,00;pc-5.1
42026,00;17143,00;AAA291v001;7,00;pc-5.1
42027,00;17143,00;AAA270v001;8,00;pc-5.1
42028,00;17144,00;EAB078v001;1,00;pc-5.1
42029,00;17144,00;EAB080v001;2,00;pc-5.1
42030,00;17148,00;AAA269v001;1,00;pc-5.1
42031,00;17148,00;AAA267v001;2,00;pc-5.1
42032,00;17146,00;EAA255v001;1,00;pc-5.1
42033,00;17146,00;AAD398v001;2,00;pc-5.1
42034,00;17147,00;EAB078v001;1,00;pc-5.1
42035,00;17147,00;EAB080v001;2,00;pc-5.1
42036,00;17147,00;AAA270v001;3,00;pc-5.1
42037,00;17153,00;AAE603v001;1,00;pc-5.1
42038,00;17153,00;AAE615v001;2,00;pc-5.1
42039,00;17153,00;AAE604v001;3,00;pc-5.1
42040,00;17153,00;AAA270v001;4,00;pc-5.1
42041,00;17155,00;AAA112v001;1,00;pc-5.1
42042,00;17155,00;AAA025v001;2,00;pc-5.1
42043,00;17155,00;AAA270v001;3,00;pc-5.1
42044,00;17157,00;AAA067v001;1,00;pc-5.1
42045,00;17157,00;AAA270v001;2,00;pc-5.1
42046,00;17159,00;AAA269v001;1,00;pc-5.1
42047,00;17159,00;AAA267v001;2,00;pc-5.1
42048,00;17160,00;AAA267v001;1,00;pc-5.1
42049,00;17160,00;AAD398v001;2,00;pc-5.1
42050,00;17166,00;AAA559v001;1,00;pc-5.1
42051,00;17166,00;AAA560v001;2,00;pc-5.1
42052,00;17164,00;EAA255v001;1,00;pc-5.1
42053,00;17164,00;AAD398v001;2,00;pc-5.1
42054,00;17168,00;AAB748v001;1,00;pc-5.1
42055,00;17168,00;AAA270v001;2,00;pc-5.1
42056,00;17171,00;EAB078v001;1,00;pc-5.1
42057,00;17171,00;EAB080v001;2,00;pc-5.1
42058,00;17173,00;EAC395v001;1,00;pc-5.1
42059,00;17173,00;AAA270v001;2,00;pc-5.1
42060,00;17172,00;EAB078v001;1,00;pc-5.1
42061,00;17172,00;EAB080v001;2,00;pc-5.1
42062,00;17177,00;AAA291v001;1,00;pc-5.1
42063,00;17177,00;AAA270v001;2,00;pc-5.1
42064,00;17175,00;AAA030v001;1,00;pc-5.1
42065,00;17175,00;EAC061v001;2,00;pc-5.1
42066,00;17175,00;AAA007v001;3,00;pc-5.1
42067,00;17175,00;AAA270v001;4,00;pc-5.1
42068,00;17174,00;AAA112v001;1,00;pc-5.1
42069,00;17174,00;AAA025v001;2,00;pc-5.1
42070,00;17174,00;AAA270v001;3,00;pc-5.1
42071,00;17176,00;AAA562v001;1,00;pc-5.1
42072,00;17176,00;AAA091v001;2,00;pc-5.1
42073,00;17176,00;AAA270v001;3,00;pc-5.1
42074,00;17180,00;EAC606v001;1,00;pc-5.1
42075,00;17180,00;AAA270v001;2,00;pc-5.1
42076,00;17179,00;AAA289v001;1,00;pc-5.1
42077,00;17179,00;AAA291v001;2,00;pc-5.1
42078,00;17179,00;AAA270v001;3,00;pc-5.1
42079,00;17178,00;AAA109v001;1,00;pc-5.1
42080,00;17178,00;AAA025v001;2,00;pc-5.1
42081,00;17178,00;AAA270v001;3,00;pc-5.1
42082,00;17185,00;EAB783v001;1,00;pc-5.1
42083,00;17185,00;EAB785v001;2,00;pc-5.1
42084,00;17185,00;EAB794v001;3,00;pc-5.1
42085,00;17185,00;EAB793v001;4,00;pc-5.1
42086,00;17185,00;EAB784v001;5,00;pc-5.1
42087,00;17185,00;EAB797v001;6,00;pc-5.1
42088,00;17185,00;AAA270v001;7,00;pc-5.1
42089,00;17188,00;AAA112v001;1,00;pc-5.1
42090,00;17188,00;AAA067v001;2,00;pc-5.1
42091,00;17188,00;AAA270v001;3,00;pc-5.1
42092,00;17189,00;AAC102v001;1,00;pc-5.1
42093,00;17189,00;AAC157v001;2,00;pc-5.1
42094,00;17189,00;AAA270v001;3,00;pc-5.1
42095,00;17186,00;EAB787v001;1,00;pc-5.1
42096,00;17186,00;EAB790v001;2,00;pc-5.1
42097,00;17186,00;EAB788v001;3,00;pc-5.1
42098,00;17186,00;EAB791v001;4,00;pc-5.1
42099,00;17186,00;EAB789v001;5,00;pc-5.1
42100,00;17186,00;AAA270v001;6,00;pc-5.1
42101,00;17196,00;EAB783v001;1,00;pc-5.1
42102,00;17196,00;EAB785v001;2,00;pc-5.1
42103,00;17196,00;EAB794v001;3,00;pc-5.1
42104,00;17196,00;EAB793v001;4,00;pc-5.1
42105,00;17196,00;EAB784v001;5,00;pc-5.1
42106,00;17196,00;EAB797v001;6,00;pc-5.1
42107,00;17196,00;AAA270v001;7,00;pc-5.1
42108,00;17197,00;AAA112v001;1,00;pc-5.1
42109,00;17197,00;AAA067v001;2,00;pc-5.1
42110,00;17197,00;AAC381v001;3,00;pc-5.1
42111,00;17197,00;AAA270v001;4,00;pc-5.1
42112,00;17195,00;EAB787v001;1,00;pc-5.1
42113,00;17195,00;EAB790v001;2,00;pc-5.1
42114,00;17195,00;EAB788v001;3,00;pc-5.1
42115,00;17195,00;EAB791v001;4,00;pc-5.1
42116,00;17195,00;EAB799v001;5,00;pc-5.1
42117,00;17195,00;EAB792v001;6,00;pc-5.1
42118,00;17195,00;EAB789v001;7,00;pc-5.1
