KlasseMerkmal_Nr;Klasse_ID;Merkmal_IDs;Einheit_ID;Sortier_Nr;Mussmerkmal
11042,00;AAC212c002;AAA060f001;AAA010u001;22,00;FALSE
11043,00;AAC212c002;AAA002f001;AAA001u001;23,00;TRUE
11044,00;AAC212c002;AAA040f001;AAA001u001;24,00;TRUE
11045,00;AAC212c002;AAA031f001;AAA001u001;25,00;TRUE
11046,00;AAC212c002;AAA059f001;AAA009u001;26,00;FALSE
11047,00;AAC212c002;AAC678f001;AAA009u001;27,00;FALSE
11048,00;AAC213c002;AAA026f001;;1,00;TRUE
11049,00;AAC213c002;AAA342f001;AAA017u001;2,00;TRUE
11050,00;AAC213c002;AAC665f001;AAA001u001;3,00;FALSE
11051,00;AAC213c002;AAC666f001;AAA001u001;4,00;FALSE
11052,00;AAC213c002;AAC656f001;AAA001u001;5,00;TRUE
11053,00;AAC213c002;AAC657f001;AAA001u001;6,00;TRUE
11054,00;AAC213c002;AAC667f001;AAA001u001;7,00;TRUE
11055,00;AAC213c002;AAA177f001;;8,00;TRUE
11056,00;AAC213c002;AAA045f001;AAA094u001;9,00;TRUE
11057,00;AAC213c002;AAC647f001;AAA089u001;10,00;TRUE
11058,00;AAC213c002;AAC668f001;AAA013u001;11,00;FALSE
11059,00;AAC213c002;AAC670f001;AAA093u001;12,00;FALSE
11060,00;AAC213c002;AAC671f001;AAA093u001;13,00;FALSE
11061,00;AAC213c002;AAC672f001;;14,00;TRUE
11062,00;AAC213c002;AAC679f001;AAA001u001;15,00;FALSE
11063,00;AAC213c002;AAC680f001;AAA022u001;16,00;FALSE
11064,00;AAC213c002;AAC673f001;AAA022u001;17,00;TRUE
11065,00;AAC213c002;AAC674f001;AAA022u001;18,00;TRUE
11066,00;AAC213c002;AAC653f001;AAA041u001;19,00;FALSE
11067,00;AAC213c002;AAC630f001;AAA015u001;20,00;FALSE
11068,00;AAC213c002;AAC675f001;AAA015u001;21,00;FALSE
11069,00;AAC213c002;AAC676f001;AAA015u001;22,00;FALSE
11070,00;AAC213c002;AAC677f001;AAA015u001;23,00;FALSE
11071,00;AAC213c002;AAA737f001;AAA005u001;24,00;FALSE
11072,00;AAC213c002;AAA060f001;AAA010u001;25,00;FALSE
11073,00;AAC213c002;AAA002f001;AAA001u001;26,00;TRUE
11074,00;AAC213c002;AAA040f001;AAA001u001;27,00;TRUE
11075,00;AAC213c002;AAA031f001;AAA001u001;28,00;TRUE
11076,00;AAC213c002;AAA003f001;AAA009u001;29,00;FALSE
11077,00;AAC213c002;AAA059f001;AAA009u001;30,00;FALSE
11078,00;AAC214c002;AAA211f001;AAA001u001;1,00;TRUE
11079,00;AAC214c002;AAC681f001;AAA017u001;2,00;TRUE
11080,00;AAC214c002;AAC682f001;AAA013u001;3,00;TRUE
11081,00;AAC214c002;AAA375f001;;4,00;TRUE
11082,00;AAC214c002;AAA140f001;AAA022u001;5,00;FALSE
11083,00;AAC214c002;AAC630f001;AAA015u001;6,00;TRUE
11084,00;AAC214c002;AAA303f001;AAA005u001;7,00;TRUE
11085,00;AAC214c002;AAC631f001;AAA044u001;8,00;TRUE
11086,00;AAC214c002;AAC632f001;AAA017u001;9,00;TRUE
11087,00;AAC214c002;AAA002f001;AAA001u001;10,00;TRUE
11088,00;AAC214c002;AAA040f001;AAA001u001;11,00;TRUE
11089,00;AAC214c002;AAA031f001;AAA001u001;12,00;TRUE
11090,00;AAC214c002;AAA003f001;AAA009u001;13,00;TRUE
11091,00;AAC215c002;AAA211f001;AAA001u001;1,00;TRUE
11092,00;AAC215c002;AAA342f001;AAA017u001;2,00;TRUE
11093,00;AAC215c002;AAC663f001;AAA013u001;3,00;TRUE
11094,00;AAC215c002;AAA355f001;AAA036u001;4,00;FALSE
11095,00;AAC215c002;AAC683f001;AAA021u001;5,00;FALSE
11096,00;AAC215c002;AAC684f001;AAA022u001;6,00;TRUE
11097,00;AAC215c002;AAC685f001;AAA022u001;7,00;TRUE
11098,00;AAC215c002;AAC686f001;AAA026u001;8,00;TRUE
11099,00;AAC215c002;AAC687f001;AAA062u001;9,00;TRUE
11100,00;AAC215c002;AAC675f001;AAA015u001;10,00;TRUE
11101,00;AAC215c002;AAC676f001;AAA015u001;11,00;TRUE
11102,00;AAC215c002;AAA303f001;AAA005u001;12,00;TRUE
11103,00;AAC215c002;AAC631f001;AAA044u001;13,00;TRUE
11104,00;AAC215c002;AAC632f001;AAA017u001;14,00;TRUE
11105,00;AAC215c002;AAA002f001;AAA001u001;15,00;TRUE
11106,00;AAC215c002;AAA040f001;AAA001u001;16,00;TRUE
11107,00;AAC215c002;AAA031f001;AAA001u001;17,00;TRUE
11108,00;AAC215c002;AAA003f001;AAA009u001;18,00;TRUE
11109,00;AAC216c002;AAA342f001;AAA017u001;1,00;TRUE
11110,00;AAC216c002;AAC665f001;AAA001u001;2,00;TRUE
11111,00;AAC216c002;AAC656f001;AAA001u001;3,00;TRUE
11112,00;AAC216c002;AAC657f001;AAA001u001;4,00;TRUE
11113,00;AAC216c002;AAA404f001;AAA001u001;5,00;TRUE
11114,00;AAC216c002;AAC668f001;AAA013u001;6,00;TRUE
11115,00;AAC216c002;AAC630f001;AAA015u001;7,00;TRUE
11116,00;AAC216c002;AAA002f001;AAA001u001;8,00;TRUE
11117,00;AAC216c002;AAA040f001;AAA001u001;9,00;TRUE
11118,00;AAC216c002;AAA031f001;AAA001u001;10,00;TRUE
11119,00;AAC216c002;AAA003f001;AAA009u001;11,00;TRUE
11120,00;AAC217c002;AAA026f001;;1,00;TRUE
11121,00;AAC217c002;AAC688f001;AAA026u001;2,00;TRUE
11122,00;AAC217c002;AAC687f001;AAA062u001;3,00;TRUE
11123,00;AAC217c002;AAC689f001;AAA017u001;4,00;TRUE
11124,00;AAC217c002;AAC690f001;;5,00;TRUE
11125,00;AAC217c002;AAC630f001;AAA015u001;6,00;TRUE
11126,00;AAC217c002;AAA140f001;AAA022u001;7,00;TRUE
11127,00;AAC217c002;AAC698f001;;8,00;TRUE
11128,00;AAC217c002;AAC692f001;;9,00;TRUE
11129,00;AAC217c002;AAC693f001;AAA092u001;10,00;TRUE
11130,00;AAC217c002;AAC694f001;;11,00;TRUE
11131,00;AAC217c002;AAA303f001;AAA005u001;12,00;TRUE
11132,00;AAC217c002;AAC631f001;AAA044u001;13,00;TRUE
11133,00;AAC217c002;AAC632f001;AAA017u001;14,00;TRUE
11134,00;AAC217c002;AAA002f001;AAA001u001;15,00;TRUE
11135,00;AAC217c002;AAA040f001;AAA001u001;16,00;TRUE
11136,00;AAC217c002;AAA031f001;AAA001u001;17,00;TRUE
11137,00;AAC217c002;AAA003f001;AAA009u001;18,00;TRUE
11138,00;AAC218c002;AAA026f001;;1,00;TRUE
11139,00;AAC218c002;AAC602f001;;2,00;TRUE
11140,00;AAC218c002;AAC630f001;AAA015u001;3,00;TRUE
11141,00;AAC218c002;AAC688f001;AAA026u001;4,00;TRUE
11142,00;AAC218c002;AAC687f001;AAA062u001;5,00;TRUE
11143,00;AAC218c002;AAC695f001;AAA021u001;6,00;TRUE
11144,00;AAC218c002;AAC689f001;AAA017u001;7,00;TRUE
11145,00;AAC218c002;AAC690f001;;8,00;TRUE
11146,00;AAC218c002;AAC696f001;;9,00;TRUE
11147,00;AAC218c002;AAC697f001;AAA022u001;10,00;TRUE
11148,00;AAC218c002;AAA140f001;AAA022u001;11,00;TRUE
11149,00;AAC218c002;AAC693f001;AAA092u001;12,00;TRUE
11150,00;AAC218c002;AAA303f001;AAA005u001;13,00;TRUE
11151,00;AAC218c002;AAC631f001;AAA044u001;14,00;TRUE
11152,00;AAC218c002;AAC632f001;AAA017u001;15,00;TRUE
11153,00;AAC218c002;AAA002f001;AAA001u001;16,00;TRUE
11154,00;AAC218c002;AAA040f001;AAA001u001;17,00;TRUE
11155,00;AAC218c002;AAA031f001;AAA001u001;18,00;TRUE
11156,00;AAC218c002;AAA003f001;AAA009u001;19,00;TRUE
11157,00;AAC219c002;AAA026f001;;1,00;TRUE
11158,00;AAC219c002;AAC602f001;;2,00;TRUE
11159,00;AAC219c002;AAC630f001;AAA015u001;3,00;TRUE
11160,00;AAC219c002;AAC688f001;AAA026u001;4,00;TRUE
11161,00;AAC219c002;AAC687f001;AAA062u001;5,00;TRUE
11162,00;AAC219c002;AAC689f001;AAA017u001;6,00;TRUE
11163,00;AAC219c002;AAC690f001;;7,00;TRUE
11164,00;AAC219c002;AAA140f001;AAA022u001;8,00;TRUE
11165,00;AAC219c002;AAC698f001;;9,00;TRUE
11166,00;AAC219c002;AAC692f001;;10,00;TRUE
11167,00;AAC219c002;AAC693f001;AAA092u001;11,00;TRUE
11168,00;AAC219c002;AAC694f001;;12,00;TRUE
11169,00;AAC219c002;AAA303f001;AAA005u001;13,00;TRUE
11170,00;AAC219c002;AAC631f001;AAA044u001;14,00;TRUE
11171,00;AAC219c002;AAC632f001;AAA017u001;15,00;TRUE
11172,00;AAC219c002;AAA002f001;AAA001u001;16,00;TRUE
11173,00;AAC219c002;AAA040f001;AAA001u001;17,00;TRUE
11174,00;AAC219c002;AAA031f001;AAA001u001;18,00;TRUE
11175,00;AAC219c002;AAA003f001;AAA009u001;19,00;TRUE
11176,00;AAC220c002;AAA026f001;;1,00;TRUE
11177,00;AAC220c002;AAC630f001;AAA015u001;2,00;TRUE
11178,00;AAC220c002;AAC688f001;AAA026u001;3,00;TRUE
11179,00;AAC220c002;AAC687f001;AAA062u001;4,00;TRUE
11180,00;AAC220c002;AAC689f001;AAA017u001;5,00;TRUE
11181,00;AAC220c002;AAA140f001;AAA022u001;6,00;TRUE
11182,00;AAC220c002;AAC693f001;AAA092u001;7,00;TRUE
11183,00;AAC220c002;AAC694f001;;8,00;TRUE
11184,00;AAC220c002;AAA303f001;AAA005u001;9,00;TRUE
11185,00;AAC220c002;AAC631f001;AAA044u001;10,00;TRUE
11186,00;AAC220c002;AAC632f001;AAA017u001;11,00;TRUE
11187,00;AAC220c002;AAA002f001;AAA001u001;12,00;TRUE
11188,00;AAC220c002;AAA040f001;AAA001u001;13,00;TRUE
11189,00;AAC220c002;AAA031f001;AAA001u001;14,00;TRUE
11190,00;AAC220c002;AAA003f001;AAA009u001;15,00;TRUE
11191,00;AAC221c002;AAA026f001;;1,00;TRUE
11192,00;AAC221c002;AAC699f001;AAA089u001;2,00;TRUE
11193,00;AAC221c002;AAC700f001;AAA014u001;3,00;TRUE
11194,00;AAC221c002;AAC701f001;AAA014u001;4,00;TRUE
11195,00;AAC221c002;AAC686f001;AAA026u001;5,00;FALSE
11196,00;AAC221c002;AAC687f001;AAA062u001;6,00;FALSE
11197,00;AAC221c002;AAC702f001;AAA022u001;7,00;TRUE
11198,00;AAC221c002;AAC703f001;AAA022u001;8,00;FALSE
11199,00;AAC221c002;AAC693f001;AAA092u001;9,00;TRUE
11200,00;AAC221c002;AAC630f001;AAA015u001;10,00;TRUE
11201,00;AAC221c002;AAA303f001;AAA005u001;11,00;TRUE
11202,00;AAC221c002;AAC631f001;AAA044u001;12,00;TRUE
11203,00;AAC221c002;AAC632f001;AAA017u001;13,00;TRUE
11204,00;AAC221c002;AAC704f001;AAA001u001;14,00;TRUE
11205,00;AAC221c002;AAC705f001;AAA001u001;15,00;TRUE
11206,00;AAC221c002;AAC706f001;AAA001u001;16,00;TRUE
11207,00;AAC221c002;AAC707f001;AAA009u001;17,00;TRUE
11208,00;AAC221c002;AAC708f001;AAA001u001;18,00;FALSE
11209,00;AAC221c002;AAC709f001;AAA001u001;19,00;FALSE
11210,00;AAC221c002;AAC710f001;AAA001u001;20,00;FALSE
11211,00;AAC221c002;AAC711f001;AAA009u001;21,00;FALSE
11212,00;AAC222c002;AAA026f001;;1,00;TRUE
11213,00;AAC222c002;AAC602f001;;2,00;TRUE
11214,00;AAC222c002;AAC630f001;AAA015u001;3,00;TRUE
11215,00;AAC222c002;AAC688f001;AAA026u001;4,00;TRUE
11216,00;AAC222c002;AAC687f001;AAA062u001;5,00;TRUE
11217,00;AAC222c002;AAC689f001;AAA017u001;6,00;TRUE
11218,00;AAC222c002;AAC690f001;;7,00;TRUE
11219,00;AAC222c002;AAA140f001;AAA022u001;8,00;TRUE
11220,00;AAC222c002;AAC698f001;;9,00;TRUE
11221,00;AAC222c002;AAC692f001;;10,00;TRUE
11222,00;AAC222c002;AAC693f001;AAA092u001;11,00;TRUE
11223,00;AAC222c002;AAC694f001;;12,00;TRUE
11224,00;AAC222c002;AAA303f001;AAA005u001;13,00;TRUE
11225,00;AAC222c002;AAC631f001;AAA044u001;14,00;TRUE
11226,00;AAC222c002;AAC632f001;AAA017u001;15,00;TRUE
11227,00;AAC222c002;AAA002f001;AAA001u001;16,00;TRUE
11228,00;AAC222c002;AAA040f001;AAA001u001;17,00;TRUE
11229,00;AAC222c002;AAA031f001;AAA001u001;18,00;TRUE
11230,00;AAC222c002;AAA003f001;AAA009u001;19,00;TRUE
11231,00;AAC223c002;AAA026f001;;1,00;TRUE
11232,00;AAC223c002;AAC690f001;;2,00;TRUE
11233,00;AAC223c002;AAC630f001;AAA015u001;3,00;TRUE
11234,00;AAC223c002;AAC688f001;AAA026u001;4,00;TRUE
11235,00;AAC223c002;AAC687f001;AAA062u001;5,00;TRUE
11236,00;AAC223c002;AAC689f001;AAA017u001;6,00;TRUE
11237,00;AAC223c002;AAC602f001;;7,00;TRUE
11238,00;AAC223c002;AAA140f001;AAA022u001;8,00;TRUE
11239,00;AAC223c002;AAA211f001;AAA001u001;9,00;TRUE
11240,00;AAC223c002;AAC712f001;;10,00;TRUE
11241,00;AAC223c002;AAC693f001;AAA092u001;11,00;TRUE
11242,00;AAC223c002;AAA303f001;AAA005u001;12,00;TRUE
11243,00;AAC223c002;AAC631f001;AAA044u001;13,00;TRUE
11244,00;AAC223c002;AAC632f001;AAA017u001;14,00;TRUE
11245,00;AAC223c002;AAA002f001;AAA001u001;15,00;TRUE
11246,00;AAC223c002;AAA040f001;AAA001u001;16,00;TRUE
11247,00;AAC223c002;AAA031f001;AAA001u001;17,00;TRUE
11248,00;AAC223c002;AAA003f001;AAA009u001;18,00;TRUE
11249,00;AAC224c002;AAA026f001;;1,00;TRUE
11250,00;AAC224c002;AAC690f001;;2,00;TRUE
11251,00;AAC224c002;AAC630f001;AAA015u001;3,00;TRUE
11252,00;AAC224c002;AAC713f001;;4,00;TRUE
11253,00;AAC224c002;AAC688f001;AAA026u001;5,00;TRUE
11254,00;AAC224c002;AAC687f001;AAA062u001;6,00;TRUE
11255,00;AAC224c002;AAC689f001;AAA017u001;7,00;TRUE
11256,00;AAC224c002;AAC602f001;;8,00;TRUE
11257,00;AAC224c002;AAA140f001;AAA022u001;9,00;TRUE
11258,00;AAC224c002;AAC693f001;AAA092u001;10,00;TRUE
11259,00;AAC224c002;AAA303f001;AAA005u001;11,00;TRUE
11260,00;AAC224c002;AAC631f001;AAA044u001;12,00;TRUE
11261,00;AAC224c002;AAC632f001;AAA017u001;13,00;TRUE
11262,00;AAC224c002;AAA002f001;AAA001u001;14,00;TRUE
11263,00;AAC224c002;AAA040f001;AAA001u001;15,00;TRUE
11264,00;AAC224c002;AAA031f001;AAA001u001;16,00;TRUE
11265,00;AAC224c002;AAA003f001;AAA009u001;17,00;TRUE
11266,00;AAC226c002;AAA211f001;AAA001u001;1,00;TRUE
11267,00;AAC226c002;AAA140f001;AAA022u001;2,00;TRUE
11268,00;AAC226c002;AAA737f001;AAA005u001;3,00;FALSE
11269,00;AAC226c002;AAA060f001;AAA010u001;4,00;FALSE
11270,00;AAC226c002;AAC714f001;AAA023u001;5,00;TRUE
11271,00;AAC226c002;AAA002f001;AAA001u001;6,00;FALSE
11272,00;AAC226c002;AAA040f001;AAA001u001;7,00;FALSE
11273,00;AAC226c002;AAA031f001;AAA001u001;8,00;FALSE
11274,00;AAC226c002;AAA059f001;AAA009u001;9,00;FALSE
11275,00;AAC227c002;AAA211f001;AAA001u001;1,00;TRUE
11276,00;AAC227c002;AAA355f001;AAA036u001;2,00;TRUE
11277,00;AAC227c002;AAC683f001;AAA021u001;3,00;TRUE
11278,00;AAC227c002;AAC721f001;AAA022u001;4,00;TRUE
11279,00;AAC227c002;AAC722f001;AAA022u001;5,00;TRUE
11280,00;AAC227c002;AAC686f001;AAA026u001;6,00;TRUE
11281,00;AAC227c002;AAC687f001;AAA062u001;7,00;TRUE
11282,00;AAC227c002;AAC630f001;AAA015u001;8,00;TRUE
11283,00;AAC227c002;AAC723f001;AAA015u001;9,00;FALSE
11284,00;AAC227c002;AAC676f001;AAA015u001;10,00;FALSE
11285,00;AAC227c002;AAA303f001;AAA005u001;11,00;TRUE
11286,00;AAC227c002;AAC631f001;AAA044u001;12,00;TRUE
11287,00;AAC227c002;AAC632f001;AAA017u001;13,00;TRUE
11288,00;AAC227c002;AAA002f001;AAA001u001;14,00;TRUE
11289,00;AAC227c002;AAA040f001;AAA001u001;15,00;TRUE
11290,00;AAC227c002;AAA031f001;AAA001u001;16,00;TRUE
11291,00;AAC227c002;AAA003f001;AAA009u001;17,00;TRUE
11292,00;AAC228c002;AAA211f001;AAA001u001;1,00;TRUE
11293,00;AAC228c002;AAC724f001;AAA015u001;2,00;FALSE
11294,00;AAC228c002;AAC630f001;AAA015u001;3,00;TRUE
11295,00;AAC228c002;AAA303f001;AAA005u001;4,00;TRUE
11296,00;AAC228c002;AAC631f001;AAA044u001;5,00;TRUE
11297,00;AAC228c002;AAC632f001;AAA017u001;6,00;TRUE
11298,00;AAC228c002;AAA002f001;AAA001u001;7,00;TRUE
11299,00;AAC228c002;AAA040f001;AAA001u001;8,00;TRUE
11300,00;AAC228c002;AAA031f001;AAA001u001;9,00;TRUE
11301,00;AAC228c002;AAA003f001;AAA009u001;10,00;TRUE
11302,00;AAC230c003;AAC740f001;AAA095u001;1,00;TRUE
11303,00;AAC230c003;AAC591f001;AAA036u001;2,00;TRUE
11304,00;AAC230c003;AAD222f001;AAA091u001;3,00;FALSE
11305,00;AAC230c003;AAB402f001;AAA041u001;4,00;TRUE
11306,00;AAC230c003;AAC741f001;;5,00;TRUE
11307,00;AAC230c003;AAC602f001;;6,00;TRUE
11308,00;AAC230c003;AAC742f001;AAA022u001;7,00;FALSE
11309,00;AAC230c003;AAC743f001;AAA092u001;8,00;TRUE
11310,00;AAC230c003;AAC744f001;AAA017u001;9,00;TRUE
11311,00;AAC230c003;AAD208f001;AAA001u001;10,00;TRUE
11312,00;AAC230c003;AAC300f001;AAA001u001;11,00;TRUE
11313,00;AAC230c003;AAA040f001;AAA001u001;12,00;TRUE
11314,00;AAC230c003;AAA031f001;AAA001u001;13,00;FALSE
11315,00;AAC230c003;AAC745f001;AAA009u001;14,00;TRUE
11316,00;AAC230c003;AAC746f001;AAA009u001;15,00;FALSE
11317,00;AAC231c002;AAC730f001;AAA021u001;1,00;TRUE
11318,00;AAC231c002;AAC731f001;AAA021u001;2,00;FALSE
11319,00;AAC231c002;AAC726f001;AAA021u001;3,00;TRUE
11320,00;AAC231c002;AAC591f001;AAA036u001;4,00;TRUE
11321,00;AAC231c002;AAD222f001;AAA091u001;5,00;FALSE
11322,00;AAC231c002;AAA140f001;AAA022u001;6,00;TRUE
11323,00;AAC231c002;AAC734f001;AAA041u001;7,00;TRUE
11324,00;AAC231c002;AAC735f001;AAA041u001;8,00;FALSE
11325,00;AAC231c002;AAA303f001;AAA005u001;9,00;TRUE
11326,00;AAC231c002;AAC631f001;AAA044u001;10,00;TRUE
11327,00;AAC231c002;AAC736f001;AAA092u001;11,00;TRUE
11328,00;AAC231c002;AAC737f001;AAA013u001;12,00;TRUE
11329,00;AAC231c002;AAC738f001;AAA013u001;13,00;FALSE
11330,00;AAC231c002;AAA002f001;AAA001u001;14,00;FALSE
11331,00;AAC231c002;AAA040f001;AAA001u001;15,00;FALSE
11332,00;AAC231c002;AAA031f001;AAA001u001;16,00;FALSE
11333,00;AAC231c002;AAA003f001;AAA009u001;17,00;TRUE
11334,00;AAC232c003;AAC730f001;AAA021u001;1,00;TRUE
11335,00;AAC232c003;AAC731f001;AAA021u001;2,00;TRUE
11336,00;AAC232c003;AAC732f001;AAA021u001;3,00;TRUE
11337,00;AAC232c003;AAC733f001;AAA021u001;4,00;TRUE
11338,00;AAC232c003;AAC591f001;AAA036u001;5,00;TRUE
11339,00;AAC232c003;AAD222f001;AAA091u001;6,00;FALSE
11340,00;AAC232c003;AAA140f001;AAA022u001;7,00;TRUE
11341,00;AAC232c003;AAC734f001;AAA041u001;8,00;TRUE
11342,00;AAC232c003;AAC735f001;AAA041u001;9,00;TRUE
11343,00;AAC232c003;AAA303f001;AAA005u001;10,00;TRUE
11344,00;AAC232c003;AAC631f001;AAA044u001;11,00;TRUE
11345,00;AAC232c003;AAC736f001;AAA092u001;12,00;TRUE
11346,00;AAC232c003;AAC737f001;AAA013u001;13,00;TRUE
11347,00;AAC232c003;AAC738f001;AAA013u001;14,00;FALSE
11348,00;AAC232c003;AAC739f001;;15,00;TRUE
11349,00;AAC232c003;AAA002f001;AAA001u001;16,00;FALSE
11350,00;AAC232c003;AAA040f001;AAA001u001;17,00;FALSE
11351,00;AAC232c003;AAA031f001;AAA001u001;18,00;FALSE
11352,00;AAC232c003;AAA003f001;AAA009u001;19,00;TRUE
11353,00;AAC233c002;AAA944f001;AAA021u001;1,00;TRUE
11354,00;AAC233c002;AAC726f001;AAA021u001;2,00;TRUE
11355,00;AAC233c002;AAC591f001;AAA036u001;3,00;TRUE
11356,00;AAC233c002;AAD222f001;AAA091u001;4,00;FALSE
11357,00;AAC233c002;AAC935f001;;5,00;TRUE
11358,00;AAC233c002;AAA140f001;AAA022u001;6,00;TRUE
11359,00;AAC233c002;AAC727f001;AAA041u001;7,00;TRUE
11360,00;AAC233c002;AAA303f001;AAA005u001;8,00;TRUE
11361,00;AAC233c002;AAC631f001;AAA044u001;9,00;TRUE
11362,00;AAC233c002;AAC728f001;AAA092u001;10,00;TRUE
11363,00;AAC233c002;AAC729f001;AAA013u001;11,00;TRUE
11364,00;AAC233c002;AAA002f001;AAA001u001;12,00;FALSE
11365,00;AAC233c002;AAA040f001;AAA001u001;13,00;FALSE
11366,00;AAC233c002;AAA031f001;AAA001u001;14,00;FALSE
11367,00;AAC233c002;AAA003f001;AAA009u001;15,00;TRUE
11368,00;AAC234c002;AAA944f001;AAA021u001;1,00;TRUE
11369,00;AAC234c002;AAC726f001;AAA021u001;2,00;TRUE
11370,00;AAC234c002;AAC591f001;AAA036u001;3,00;TRUE
11371,00;AAC234c002;AAD222f001;AAA091u001;4,00;FALSE
11372,00;AAC234c002;AAC935f001;;5,00;TRUE
11373,00;AAC234c002;AAA140f001;AAA022u001;6,00;TRUE
11374,00;AAC234c002;AAC602f001;;7,00;TRUE
11375,00;AAC234c002;AAC727f001;AAA041u001;8,00;TRUE
11376,00;AAC234c002;AAA303f001;AAA005u001;9,00;TRUE
11377,00;AAC234c002;AAC631f001;AAA044u001;10,00;TRUE
11378,00;AAC234c002;AAC728f001;AAA092u001;11,00;TRUE
11379,00;AAC234c002;AAC729f001;AAA013u001;12,00;TRUE
11380,00;AAC234c002;AAA002f001;AAA001u001;13,00;FALSE
11381,00;AAC234c002;AAA040f001;AAA001u001;14,00;FALSE
11382,00;AAC234c002;AAA031f001;AAA001u001;15,00;FALSE
